contract,cohort,element_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
retained,0,256,setup-cleanup,256,swap-c,3,0,16,172000,12710629082133165816,16,1048832,65552
retained,0,256,setup-cleanup,256,hole-c,3,0,16,170000,12710629082133165816,16,1048832,65552
retained,0,256,setup-cleanup,256,swap-c,4,0,16,169000,12561296240076156680,16,1048832,65552
retained,0,256,setup-cleanup,256,hole-c,4,0,16,167000,12561296240076156680,16,1048832,65552
retained,0,256,setup-cleanup,256,whitefoot,4,0,16,166000,12561296240076156680,16,1048832,65552
retained,0,256,setup-cleanup,256,hole-c,5,0,16,166000,12411963398019147544,16,1048832,65552
retained,0,256,setup-cleanup,256,whitefoot,5,0,16,171000,12411963398019147544,16,1048832,65552
retained,0,256,setup-cleanup,256,swap-c,5,0,16,170000,12411963398019147544,16,1048832,65552
retained,0,256,setup-cleanup,256,whitefoot,6,0,16,171000,12262630555962138408,16,1048832,65552
retained,0,256,setup-cleanup,256,swap-c,6,0,16,175000,12262630555962138408,16,1048832,65552
retained,0,256,setup-cleanup,256,hole-c,6,0,16,173000,12262630555962138408,16,1048832,65552
retained,0,256,setup-cleanup,4096,whitefoot,0,0,1,168000,4198010176036077669,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,0,0,1,171000,4198010176036077669,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,0,0,1,168000,4198010176036077669,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,1,0,1,168000,9423805152744112230,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,1,0,1,170000,9423805152744112230,1,1048592,1048592
retained,0,256,setup-cleanup,4096,whitefoot,1,0,1,175000,9423805152744112230,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,2,0,1,169000,14649600129452146791,1,1048592,1048592
retained,0,256,setup-cleanup,4096,whitefoot,2,0,1,168000,14649600129452146791,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,2,0,1,168000,14649600129452146791,1,1048592,1048592
retained,0,256,setup-cleanup,4096,whitefoot,3,0,1,168000,1428651032450629736,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,3,0,1,168000,1428651032450629736,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,3,0,1,171000,1428651032450629736,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,4,0,1,168000,6654446009158664297,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,4,0,1,168000,6654446009158664297,1,1048592,1048592
retained,0,256,setup-cleanup,4096,whitefoot,4,0,1,168000,6654446009158664297,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,5,0,1,174000,11880240985866698858,1,1048592,1048592
retained,0,256,setup-cleanup,4096,whitefoot,5,0,1,173000,11880240985866698858,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,5,0,1,175000,11880240985866698858,1,1048592,1048592
retained,0,256,setup-cleanup,4096,whitefoot,6,0,1,173000,17106035962574733419,1,1048592,1048592
retained,0,256,setup-cleanup,4096,swap-c,6,0,1,175000,17106035962574733419,1,1048592,1048592
retained,0,256,setup-cleanup,4096,hole-c,6,0,1,175000,17106035962574733419,1,1048592,1048592
retained,1,8,pop-push,16,hole-c,0,1024,1,258000,8802986469230538106,2,160,160
retained,1,8,pop-push,16,swap-c,0,1024,1,256000,8802986469230538106,2,160,160
retained,1,8,pop-push,16,whitefoot,0,1024,1,392000,8802986469230538106,2,160,160
retained,1,8,pop-push,16,swap-c,1,1024,1,265000,546220320913094185,2,160,160
retained,1,8,pop-push,16,whitefoot,1,1024,1,384000,546220320913094185,2,160,160
retained,1,8,pop-push,16,hole-c,1,1024,1,267000,546220320913094185,2,160,160
retained,1,8,pop-push,16,whitefoot,2,1024,1,408000,10865441034341119791,2,160,160
retained,1,8,pop-push,16,hole-c,2,1024,1,263000,10865441034341119791,2,160,160
retained,1,8,pop-push,16,swap-c,2,1024,1,258000,10865441034341119791,2,160,160
retained,1,8,pop-push,16,hole-c,3,1024,1,270000,4549251514383245661,2,160,160
retained,1,8,pop-push,16,swap-c,3,1024,1,264000,4549251514383245661,2,160,160
retained,1,8,pop-push,16,whitefoot,3,1024,1,399000,4549251514383245661,2,160,160
retained,1,8,pop-push,16,swap-c,4,1024,1,264000,4867084062998922311,2,160,160
retained,1,8,pop-push,16,whitefoot,4,1024,1,425000,4867084062998922311,2,160,160
retained,1,8,pop-push,16,hole-c,4,1024,1,263000,4867084062998922311,2,160,160
retained,1,8,pop-push,16,whitefoot,5,1024,1,403000,7631367174159121005,2,160,160
retained,1,8,pop-push,16,hole-c,5,1024,1,263000,7631367174159121005,2,160,160
retained,1,8,pop-push,16,swap-c,5,1024,1,271000,7631367174159121005,2,160,160
retained,1,8,pop-push,16,hole-c,6,1024,1,267000,6979187586533935622,2,160,160
retained,1,8,pop-push,16,swap-c,6,1024,1,263000,6979187586533935622,2,160,160
retained,1,8,pop-push,16,whitefoot,6,1024,1,390000,6979187586533935622,2,160,160
retained,1,8,pop-push,256,hole-c,0,64,1,487000,2095109327339511907,2,2080,2080
retained,1,8,pop-push,256,swap-c,0,64,1,494000,2095109327339511907,2,2080,2080
retained,1,8,pop-push,256,whitefoot,0,64,1,866000,2095109327339511907,2,2080,2080
retained,1,8,pop-push,256,swap-c,1,64,1,493000,16455454719554808492,2,2080,2080
retained,1,8,pop-push,256,whitefoot,1,64,1,829000,16455454719554808492,2,2080,2080
retained,1,8,pop-push,256,hole-c,1,64,1,501000,16455454719554808492,2,2080,2080
retained,1,8,pop-push,256,whitefoot,2,64,1,863000,16373568125155802891,2,2080,2080
retained,1,8,pop-push,256,hole-c,2,64,1,503000,16373568125155802891,2,2080,2080
retained,1,8,pop-push,256,swap-c,2,64,1,504000,16373568125155802891,2,2080,2080
retained,1,8,pop-push,256,hole-c,3,64,1,503000,7429390027182612459,2,2080,2080
retained,1,8,pop-push,256,swap-c,3,64,1,504000,7429390027182612459,2,2080,2080
retained,1,8,pop-push,256,whitefoot,3,64,1,822000,7429390027182612459,2,2080,2080
retained,1,8,pop-push,256,swap-c,4,64,1,483000,18092097932617642437,2,2080,2080
retained,1,8,pop-push,256,whitefoot,4,64,1,849000,18092097932617642437,2,2080,2080
retained,1,8,pop-push,256,hole-c,4,64,1,487000,18092097932617642437,2,2080,2080
retained,1,8,pop-push,256,whitefoot,5,64,1,813000,15087179797192433590,2,2080,2080
retained,1,8,pop-push,256,hole-c,5,64,1,492000,15087179797192433590,2,2080,2080
retained,1,8,pop-push,256,swap-c,5,64,1,489000,15087179797192433590,2,2080,2080
retained,1,8,pop-push,256,hole-c,6,64,1,485000,15404695102081171840,2,2080,2080
retained,1,8,pop-push,256,swap-c,6,64,1,487000,15404695102081171840,2,2080,2080
retained,1,8,pop-push,256,whitefoot,6,64,1,857000,15404695102081171840,2,2080,2080
retained,1,8,pop-push,4096,hole-c,0,4,1,1145000,1166752097681235270,2,32800,32800
retained,1,8,pop-push,4096,swap-c,0,4,1,1159000,1166752097681235270,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,0,4,1,1355000,1166752097681235270,2,32800,32800
retained,1,8,pop-push,4096,swap-c,1,4,1,1153000,15666601388703494727,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,1,4,1,1351000,15666601388703494727,2,32800,32800
retained,1,8,pop-push,4096,hole-c,1,4,1,1142000,15666601388703494727,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,2,4,1,1354000,15365377611342539708,2,32800,32800
retained,1,8,pop-push,4096,hole-c,2,4,1,1146000,15365377611342539708,2,32800,32800
retained,1,8,pop-push,4096,swap-c,2,4,1,1168000,15365377611342539708,2,32800,32800
retained,1,8,pop-push,4096,hole-c,3,4,1,1150000,11906956114676506359,2,32800,32800
retained,1,8,pop-push,4096,swap-c,3,4,1,1166000,11906956114676506359,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,3,4,1,1347000,11906956114676506359,2,32800,32800
retained,1,8,pop-push,4096,swap-c,4,4,1,1161000,14536087914124351449,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,4,4,1,1385000,14536087914124351449,2,32800,32800
retained,1,8,pop-push,4096,hole-c,4,4,1,1143000,14536087914124351449,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,5,4,1,1381000,8355236259534966868,2,32800,32800
retained,1,8,pop-push,4096,hole-c,5,4,1,1178000,8355236259534966868,2,32800,32800
retained,1,8,pop-push,4096,swap-c,5,4,1,1168000,8355236259534966868,2,32800,32800
retained,1,8,pop-push,4096,hole-c,6,4,1,1171000,6727515430832971233,2,32800,32800
retained,1,8,pop-push,4096,swap-c,6,4,1,1199000,6727515430832971233,2,32800,32800
retained,1,8,pop-push,4096,whitefoot,6,4,1,1370000,6727515430832971233,2,32800,32800
retained,1,8,replace-top,16,hole-c,0,1024,1,91000,8802986469230538106,2,160,160
retained,1,8,replace-top,16,swap-c,0,1024,1,88000,8802986469230538106,2,160,160
retained,1,8,replace-top,16,whitefoot,0,1024,1,76000,8802986469230538106,2,160,160
retained,1,8,replace-top,16,swap-c,1,1024,1,86000,546220320913094185,2,160,160
retained,1,8,replace-top,16,whitefoot,1,1024,1,76000,546220320913094185,2,160,160
retained,1,8,replace-top,16,hole-c,1,1024,1,92000,546220320913094185,2,160,160
retained,1,8,replace-top,16,whitefoot,2,1024,1,75000,10865441034341119791,2,160,160
retained,1,8,replace-top,16,hole-c,2,1024,1,90000,10865441034341119791,2,160,160
retained,1,8,replace-top,16,swap-c,2,1024,1,86000,10865441034341119791,2,160,160
retained,1,8,replace-top,16,hole-c,3,1024,1,89000,4549251514383245661,2,160,160
retained,1,8,replace-top,16,swap-c,3,1024,1,85000,4549251514383245661,2,160,160
retained,1,8,replace-top,16,whitefoot,3,1024,1,78000,4549251514383245661,2,160,160
retained,1,8,replace-top,16,swap-c,4,1024,1,87000,4867084062998922311,2,160,160
retained,1,8,replace-top,16,whitefoot,4,1024,1,76000,4867084062998922311,2,160,160
retained,1,8,replace-top,16,hole-c,4,1024,1,88000,4867084062998922311,2,160,160
retained,1,8,replace-top,16,whitefoot,5,1024,1,74000,7631367174159121005,2,160,160
retained,1,8,replace-top,16,hole-c,5,1024,1,86000,7631367174159121005,2,160,160
retained,1,8,replace-top,16,swap-c,5,1024,1,81000,7631367174159121005,2,160,160
retained,1,8,replace-top,16,hole-c,6,1024,1,87000,6979187586533935622,2,160,160
retained,1,8,replace-top,16,swap-c,6,1024,1,81000,6979187586533935622,2,160,160
retained,1,8,replace-top,16,whitefoot,6,1024,1,73000,6979187586533935622,2,160,160
retained,1,8,replace-top,256,hole-c,0,64,1,143000,2095109327339511907,2,2080,2080
retained,1,8,replace-top,256,swap-c,0,64,1,138000,2095109327339511907,2,2080,2080
retained,1,8,replace-top,256,whitefoot,0,64,1,118000,2095109327339511907,2,2080,2080
retained,1,8,replace-top,256,swap-c,1,64,1,138000,16455454719554808492,2,2080,2080
retained,1,8,replace-top,256,whitefoot,1,64,1,113000,16455454719554808492,2,2080,2080
retained,1,8,replace-top,256,hole-c,1,64,1,144000,16455454719554808492,2,2080,2080
retained,1,8,replace-top,256,whitefoot,2,64,1,113000,16373568125155802891,2,2080,2080
retained,1,8,replace-top,256,hole-c,2,64,1,141000,16373568125155802891,2,2080,2080
retained,1,8,replace-top,256,swap-c,2,64,1,136000,16373568125155802891,2,2080,2080
retained,1,8,replace-top,256,hole-c,3,64,1,142000,7429390027182612459,2,2080,2080
retained,1,8,replace-top,256,swap-c,3,64,1,136000,7429390027182612459,2,2080,2080
retained,1,8,replace-top,256,whitefoot,3,64,1,114000,7429390027182612459,2,2080,2080
retained,1,8,replace-top,256,swap-c,4,64,1,136000,18092097932617642437,2,2080,2080
retained,1,8,replace-top,256,whitefoot,4,64,1,115000,18092097932617642437,2,2080,2080
retained,1,8,replace-top,256,hole-c,4,64,1,145000,18092097932617642437,2,2080,2080
retained,1,8,replace-top,256,whitefoot,5,64,1,117000,15087179797192433590,2,2080,2080
retained,1,8,replace-top,256,hole-c,5,64,1,149000,15087179797192433590,2,2080,2080
retained,1,8,replace-top,256,swap-c,5,64,1,143000,15087179797192433590,2,2080,2080
retained,1,8,replace-top,256,hole-c,6,64,1,145000,15404695102081171840,2,2080,2080
retained,1,8,replace-top,256,swap-c,6,64,1,140000,15404695102081171840,2,2080,2080
retained,1,8,replace-top,256,whitefoot,6,64,1,120000,15404695102081171840,2,2080,2080
retained,1,8,replace-top,4096,hole-c,0,4,1,820000,1166752097681235270,2,32800,32800
retained,1,8,replace-top,4096,swap-c,0,4,1,828000,1166752097681235270,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,0,4,1,645000,1166752097681235270,2,32800,32800
retained,1,8,replace-top,4096,swap-c,1,4,1,835000,15666601388703494727,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,1,4,1,670000,15666601388703494727,2,32800,32800
retained,1,8,replace-top,4096,hole-c,1,4,1,847000,15666601388703494727,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,2,4,1,636000,15365377611342539708,2,32800,32800
retained,1,8,replace-top,4096,hole-c,2,4,1,803000,15365377611342539708,2,32800,32800
retained,1,8,replace-top,4096,swap-c,2,4,1,816000,15365377611342539708,2,32800,32800
retained,1,8,replace-top,4096,hole-c,3,4,1,795000,11906956114676506359,2,32800,32800
retained,1,8,replace-top,4096,swap-c,3,4,1,798000,11906956114676506359,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,3,4,1,624000,11906956114676506359,2,32800,32800
retained,1,8,replace-top,4096,swap-c,4,4,1,800000,14536087914124351449,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,4,4,1,636000,14536087914124351449,2,32800,32800
retained,1,8,replace-top,4096,hole-c,4,4,1,799000,14536087914124351449,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,5,4,1,630000,8355236259534966868,2,32800,32800
retained,1,8,replace-top,4096,hole-c,5,4,1,793000,8355236259534966868,2,32800,32800
retained,1,8,replace-top,4096,swap-c,5,4,1,788000,8355236259534966868,2,32800,32800
retained,1,8,replace-top,4096,hole-c,6,4,1,797000,6727515430832971233,2,32800,32800
retained,1,8,replace-top,4096,swap-c,6,4,1,794000,6727515430832971233,2,32800,32800
retained,1,8,replace-top,4096,whitefoot,6,4,1,633000,6727515430832971233,2,32800,32800
retained,1,8,grow-pop,16,hole-c,0,0,1024,583000,12874972562093525024,6144,352256,224
retained,1,8,grow-pop,16,swap-c,0,0,1024,561000,12874972562093525024,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,0,0,1024,560000,12874972562093525024,6144,352256,224
retained,1,8,grow-pop,16,swap-c,1,0,1024,561000,13934894463070337316,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,1,0,1024,557000,13934894463070337316,6144,352256,224
retained,1,8,grow-pop,16,hole-c,1,0,1024,570000,13934894463070337316,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,2,0,1024,556000,2749389875711152388,6144,352256,224
retained,1,8,grow-pop,16,hole-c,2,0,1024,571000,2749389875711152388,6144,352256,224
retained,1,8,grow-pop,16,swap-c,2,0,1024,558000,2749389875711152388,6144,352256,224
retained,1,8,grow-pop,16,hole-c,3,0,1024,555000,15427617459488570974,6144,352256,224
retained,1,8,grow-pop,16,swap-c,3,0,1024,544000,15427617459488570974,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,3,0,1024,542000,15427617459488570974,6144,352256,224
retained,1,8,grow-pop,16,swap-c,4,0,1024,547000,7936345058778930982,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,4,0,1024,542000,7936345058778930982,6144,352256,224
retained,1,8,grow-pop,16,hole-c,4,0,1024,554000,7936345058778930982,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,5,0,1024,543000,4000070146187680314,6144,352256,224
retained,1,8,grow-pop,16,hole-c,5,0,1024,518000,4000070146187680314,6144,352256,224
retained,1,8,grow-pop,16,swap-c,5,0,1024,516000,4000070146187680314,6144,352256,224
retained,1,8,grow-pop,16,hole-c,6,0,1024,517000,15680815322054169696,6144,352256,224
retained,1,8,grow-pop,16,swap-c,6,0,1024,522000,15680815322054169696,6144,352256,224
retained,1,8,grow-pop,16,whitefoot,6,0,1024,509000,15680815322054169696,6144,352256,224
retained,1,8,grow-pop,256,hole-c,0,0,64,823000,2754166097019496954,640,271872,3104
retained,1,8,grow-pop,256,swap-c,0,0,64,818000,2754166097019496954,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,0,0,64,673000,2754166097019496954,640,271872,3104
retained,1,8,grow-pop,256,swap-c,1,0,64,824000,5590520935418175952,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,1,0,64,667000,5590520935418175952,640,271872,3104
retained,1,8,grow-pop,256,hole-c,1,0,64,815000,5590520935418175952,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,2,0,64,670000,11073852327630296802,640,271872,3104
retained,1,8,grow-pop,256,hole-c,2,0,64,816000,11073852327630296802,640,271872,3104
retained,1,8,grow-pop,256,swap-c,2,0,64,844000,11073852327630296802,640,271872,3104
retained,1,8,grow-pop,256,hole-c,3,0,64,824000,9334338265825847964,640,271872,3104
retained,1,8,grow-pop,256,swap-c,3,0,64,830000,9334338265825847964,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,3,0,64,665000,9334338265825847964,640,271872,3104
retained,1,8,grow-pop,256,swap-c,4,0,64,820000,15087551947257045642,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,4,0,64,660000,15087551947257045642,640,271872,3104
retained,1,8,grow-pop,256,hole-c,4,0,64,812000,15087551947257045642,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,5,0,64,669000,13573337963951932896,640,271872,3104
retained,1,8,grow-pop,256,hole-c,5,0,64,809000,13573337963951932896,640,271872,3104
retained,1,8,grow-pop,256,swap-c,5,0,64,818000,13573337963951932896,640,271872,3104
retained,1,8,grow-pop,256,hole-c,6,0,64,814000,11429452708456054836,640,271872,3104
retained,1,8,grow-pop,256,swap-c,6,0,64,818000,11429452708456054836,640,271872,3104
retained,1,8,grow-pop,256,whitefoot,6,0,64,673000,11429452708456054836,640,271872,3104
retained,1,8,grow-pop,4096,hole-c,0,0,4,1163000,16502110759562273086,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,0,0,4,1154000,16502110759562273086,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,0,0,4,933000,16502110759562273086,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,1,0,4,1180000,11536989247569107590,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,1,0,4,923000,11536989247569107590,56,263008,49184
retained,1,8,grow-pop,4096,hole-c,1,0,4,1153000,11536989247569107590,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,2,0,4,929000,5706869340755613520,56,263008,49184
retained,1,8,grow-pop,4096,hole-c,2,0,4,1168000,5706869340755613520,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,2,0,4,1164000,5706869340755613520,56,263008,49184
retained,1,8,grow-pop,4096,hole-c,3,0,4,1170000,12788599606175263966,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,3,0,4,1161000,12788599606175263966,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,3,0,4,929000,12788599606175263966,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,4,0,4,1161000,16453595151000462928,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,4,0,4,933000,16453595151000462928,56,263008,49184
retained,1,8,grow-pop,4096,hole-c,4,0,4,1154000,16453595151000462928,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,5,0,4,933000,11916207718529311264,56,263008,49184
retained,1,8,grow-pop,4096,hole-c,5,0,4,1166000,11916207718529311264,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,5,0,4,1163000,11916207718529311264,56,263008,49184
retained,1,8,grow-pop,4096,hole-c,6,0,4,1202000,3547806601161510244,56,263008,49184
retained,1,8,grow-pop,4096,swap-c,6,0,4,1264000,3547806601161510244,56,263008,49184
retained,1,8,grow-pop,4096,whitefoot,6,0,4,985000,3547806601161510244,56,263008,49184
retained,1,8,heapify-pop,16,hole-c,0,0,1024,389000,12874972562093525024,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,0,0,1024,373000,12874972562093525024,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,0,0,1024,390000,12874972562093525024,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,1,0,1024,353000,13934894463070337316,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,1,0,1024,319000,13934894463070337316,1024,147456,144
retained,1,8,heapify-pop,16,hole-c,1,0,1024,371000,13934894463070337316,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,2,0,1024,337000,2749389875711152388,1024,147456,144
retained,1,8,heapify-pop,16,hole-c,2,0,1024,372000,2749389875711152388,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,2,0,1024,376000,2749389875711152388,1024,147456,144
retained,1,8,heapify-pop,16,hole-c,3,0,1024,370000,15427617459488570974,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,3,0,1024,343000,15427617459488570974,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,3,0,1024,321000,15427617459488570974,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,4,0,1024,367000,7936345058778930982,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,4,0,1024,335000,7936345058778930982,1024,147456,144
retained,1,8,heapify-pop,16,hole-c,4,0,1024,369000,7936345058778930982,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,5,0,1024,338000,4000070146187680314,1024,147456,144
retained,1,8,heapify-pop,16,hole-c,5,0,1024,367000,4000070146187680314,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,5,0,1024,374000,4000070146187680314,1024,147456,144
retained,1,8,heapify-pop,16,hole-c,6,0,1024,400000,15680815322054169696,1024,147456,144
retained,1,8,heapify-pop,16,swap-c,6,0,1024,374000,15680815322054169696,1024,147456,144
retained,1,8,heapify-pop,16,whitefoot,6,0,1024,342000,15680815322054169696,1024,147456,144
retained,1,8,heapify-pop,256,hole-c,0,0,64,919000,2754166097019496954,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,0,0,64,777000,2754166097019496954,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,0,0,64,559000,2754166097019496954,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,1,0,64,784000,5590520935418175952,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,1,0,64,573000,5590520935418175952,64,132096,2064
retained,1,8,heapify-pop,256,hole-c,1,0,64,766000,5590520935418175952,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,2,0,64,550000,11073852327630296802,64,132096,2064
retained,1,8,heapify-pop,256,hole-c,2,0,64,739000,11073852327630296802,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,2,0,64,751000,11073852327630296802,64,132096,2064
retained,1,8,heapify-pop,256,hole-c,3,0,64,777000,9334338265825847964,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,3,0,64,787000,9334338265825847964,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,3,0,64,576000,9334338265825847964,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,4,0,64,762000,15087551947257045642,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,4,0,64,573000,15087551947257045642,64,132096,2064
retained,1,8,heapify-pop,256,hole-c,4,0,64,756000,15087551947257045642,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,5,0,64,555000,13573337963951932896,64,132096,2064
retained,1,8,heapify-pop,256,hole-c,5,0,64,764000,13573337963951932896,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,5,0,64,768000,13573337963951932896,64,132096,2064
retained,1,8,heapify-pop,256,hole-c,6,0,64,758000,11429452708456054836,64,132096,2064
retained,1,8,heapify-pop,256,swap-c,6,0,64,771000,11429452708456054836,64,132096,2064
retained,1,8,heapify-pop,256,whitefoot,6,0,64,559000,11429452708456054836,64,132096,2064
retained,1,8,heapify-pop,4096,hole-c,0,0,4,1166000,16502110759562273086,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,0,0,4,1149000,16502110759562273086,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,0,0,4,830000,16502110759562273086,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,1,0,4,1123000,11536989247569107590,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,1,0,4,833000,11536989247569107590,4,131136,32784
retained,1,8,heapify-pop,4096,hole-c,1,0,4,1139000,11536989247569107590,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,2,0,4,835000,5706869340755613520,4,131136,32784
retained,1,8,heapify-pop,4096,hole-c,2,0,4,1122000,5706869340755613520,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,2,0,4,1171000,5706869340755613520,4,131136,32784
retained,1,8,heapify-pop,4096,hole-c,3,0,4,1136000,12788599606175263966,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,3,0,4,1134000,12788599606175263966,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,3,0,4,862000,12788599606175263966,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,4,0,4,1114000,16453595151000462928,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,4,0,4,803000,16453595151000462928,4,131136,32784
retained,1,8,heapify-pop,4096,hole-c,4,0,4,1097000,16453595151000462928,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,5,0,4,816000,11916207718529311264,4,131136,32784
retained,1,8,heapify-pop,4096,hole-c,5,0,4,1149000,11916207718529311264,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,5,0,4,1123000,11916207718529311264,4,131136,32784
retained,1,8,heapify-pop,4096,hole-c,6,0,4,1121000,3547806601161510244,4,131136,32784
retained,1,8,heapify-pop,4096,swap-c,6,0,4,1120000,3547806601161510244,4,131136,32784
retained,1,8,heapify-pop,4096,whitefoot,6,0,4,781000,3547806601161510244,4,131136,32784
retained,1,8,setup-cleanup,16,hole-c,0,0,1024,56000,14422816978770964992,1024,147456,144
retained,1,8,setup-cleanup,16,swap-c,0,0,1024,53000,14422816978770964992,1024,147456,144
retained,1,8,setup-cleanup,16,whitefoot,0,0,1024,51000,14422816978770964992,1024,147456,144
retained,1,8,setup-cleanup,16,swap-c,1,0,1024,53000,16541563909112182272,1024,147456,144
retained,1,8,setup-cleanup,16,whitefoot,1,0,1024,51000,16541563909112182272,1024,147456,144
retained,1,8,setup-cleanup,16,hole-c,1,0,1024,54000,16541563909112182272,1024,147456,144
retained,1,8,setup-cleanup,16,whitefoot,2,0,1024,52000,213566765743847936,1024,147456,144
retained,1,8,setup-cleanup,16,hole-c,2,0,1024,53000,213566765743847936,1024,147456,144
retained,1,8,setup-cleanup,16,swap-c,2,0,1024,53000,213566765743847936,1024,147456,144
retained,1,8,setup-cleanup,16,hole-c,3,0,1024,52000,2332313696085065216,1024,147456,144
retained,1,8,setup-cleanup,16,swap-c,3,0,1024,54000,2332313696085065216,1024,147456,144
retained,1,8,setup-cleanup,16,whitefoot,3,0,1024,52000,2332313696085065216,1024,147456,144
retained,1,8,setup-cleanup,16,swap-c,4,0,1024,55000,4451060626426282496,1024,147456,144
retained,1,8,setup-cleanup,16,whitefoot,4,0,1024,53000,4451060626426282496,1024,147456,144
retained,1,8,setup-cleanup,16,hole-c,4,0,1024,54000,4451060626426282496,1024,147456,144
retained,1,8,setup-cleanup,16,whitefoot,5,0,1024,52000,6569807556767499776,1024,147456,144
retained,1,8,setup-cleanup,16,hole-c,5,0,1024,57000,6569807556767499776,1024,147456,144
