schema_version	context_id	derivation_id	contract_id	member_contract_id	outcome_id	source_status	payload_branch_id	payload_size_class	stored_borrow_route_id	od1_policy_variant_id	od3_policy_variant_id	od4_policy_option	context_kind	od3_arm_semantics	context_status	context_basis_disposition	payload_overlay_route_ids	od3_route_id	od4_route_id	source_blocker_route_ids	action_trace_id	cost_evidence_id	canonical_binding_set_sha256	semantic_route_status	mechanized_trace_status	performance_status	blocker_ids	context_row_sha256
privileged-basis-exact-derivation-v1	CTX::833e768cf1c002d129095fda4426b8450497269b6c56ff313b5e21accc9043fe	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::833e768cf1c002d129095fda4426b8450497269b6c56ff313b5e21accc9043fe	COST::833e768cf1c002d129095fda4426b8450497269b6c56ff313b5e21accc9043fe	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	a56f0f445452911056ab2be6fbbafa1574d19999e77405cfbb41f8a153deabe7
privileged-basis-exact-derivation-v1	CTX::9091527c18bbd43c65d36a0ce1a83bfdcac12580212a60a025877c427695027a	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-INCLUDE-ZST	NOT_APPLICABLE	OD3_INCLUDE_ZST_OUTCOME_INAPPLICABLE	ZST_NO_ALLOCATOR_OUTCOME_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-INAPPLICABLE-CONTEXT	NONE	NONE	TRACE::9091527c18bbd43c65d36a0ce1a83bfdcac12580212a60a025877c427695027a	COST::9091527c18bbd43c65d36a0ce1a83bfdcac12580212a60a025877c427695027a	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	428f3a67d2bb62eaf8a06b42e97b07e49fd409eca74248f3edef4463709a8a98
privileged-basis-exact-derivation-v1	CTX::cca11bad5360bf3038a8fd170c11573297e95dd4cab8b25f9555a4857bf014a4	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::cca11bad5360bf3038a8fd170c11573297e95dd4cab8b25f9555a4857bf014a4	COST::cca11bad5360bf3038a8fd170c11573297e95dd4cab8b25f9555a4857bf014a4	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	f106d568fd6bd6455b82de7e87374181247d332217586cfa18a19fae510ee7b2
privileged-basis-exact-derivation-v1	CTX::c57e68207b20b8d71f7401594843c5d41e01f41583c4923ba52883d7515a67e1	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::c57e68207b20b8d71f7401594843c5d41e01f41583c4923ba52883d7515a67e1	COST::c57e68207b20b8d71f7401594843c5d41e01f41583c4923ba52883d7515a67e1	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	c9fff303e56d22fdfab67c65aed1ad1bb976628d958959aa6801c8876e1b2f1c
privileged-basis-exact-derivation-v1	CTX::6fcd9fb8fc6e2156ba82885e3d798f4f095bb04e9d97031d7b719b37d608c1c8	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.CAPACITY_OVERFLOW_TRAP	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::6fcd9fb8fc6e2156ba82885e3d798f4f095bb04e9d97031d7b719b37d608c1c8	COST::6fcd9fb8fc6e2156ba82885e3d798f4f095bb04e9d97031d7b719b37d608c1c8	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	c0698decada8620f4efdd7bc65aa269cf678bd009d32f13b5329a7ff841dec3c
privileged-basis-exact-derivation-v1	CTX::013760a1d83d0b56eb6491106714b0888838a2892da221cefb7af1d4f8ec7dea	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.CAPACITY_OVERFLOW_TRAP	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_ZST_LOGICAL_OWNER_NO_PAYLOAD_ALLOCATOR	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	CORE-ZST-LOGICAL	NONE	NONE	TRACE::013760a1d83d0b56eb6491106714b0888838a2892da221cefb7af1d4f8ec7dea	COST::013760a1d83d0b56eb6491106714b0888838a2892da221cefb7af1d4f8ec7dea	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	c655f52a8cb7a4220bd767b423815fb06907d96f3fdeb5339de4d965f6f39d9d
privileged-basis-exact-derivation-v1	CTX::4722184519ae176144e3dba5e0fb50951ede7e42920c253b96a9be5cdf57f20e	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.CAPACITY_OVERFLOW_TRAP	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::4722184519ae176144e3dba5e0fb50951ede7e42920c253b96a9be5cdf57f20e	COST::4722184519ae176144e3dba5e0fb50951ede7e42920c253b96a9be5cdf57f20e	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	71d11fc3c7349189f362a3ffbe30fe10a28de9b0a8b3da707ce023eef4b2914f
privileged-basis-exact-derivation-v1	CTX::3e85ff3bedadceda7fb09f802468b9029fde9ab3076dfcb86d0fb6b7ad24282f	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.CAPACITY_OVERFLOW_TRAP	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::3e85ff3bedadceda7fb09f802468b9029fde9ab3076dfcb86d0fb6b7ad24282f	COST::3e85ff3bedadceda7fb09f802468b9029fde9ab3076dfcb86d0fb6b7ad24282f	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	7879aea27a7d4accc4c885b4b5d4af91fe6c65c97edca9645263ff3681900894
privileged-basis-exact-derivation-v1	CTX::17ab6bfdd82c7217f3d0e25f1046bb85e21a157b7478946ae0f63462f7fb8469	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::17ab6bfdd82c7217f3d0e25f1046bb85e21a157b7478946ae0f63462f7fb8469	COST::17ab6bfdd82c7217f3d0e25f1046bb85e21a157b7478946ae0f63462f7fb8469	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	ae399766e7aa90d8708185da2acdb1ffb0e2396a74b202da7aa6380d9ecfeb07
privileged-basis-exact-derivation-v1	CTX::4876fff137b2809867b618a90b6aa0656ea06479e5e95d6bdc70d77256c6c545	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-INCLUDE-ZST	NOT_APPLICABLE	OD3_INCLUDE_ZST_OUTCOME_INAPPLICABLE	ZST_NO_ALLOCATOR_OUTCOME_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-INAPPLICABLE-CONTEXT	NONE	NONE	TRACE::4876fff137b2809867b618a90b6aa0656ea06479e5e95d6bdc70d77256c6c545	COST::4876fff137b2809867b618a90b6aa0656ea06479e5e95d6bdc70d77256c6c545	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	9d893df2b4e257707d90974c8d0041d13b6ff0423209de55794abcdaec0f9d97
privileged-basis-exact-derivation-v1	CTX::5488b1144d382c79208b24dccfc6b51e20589cb91f843c2474146deefad26d8d	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::5488b1144d382c79208b24dccfc6b51e20589cb91f843c2474146deefad26d8d	COST::5488b1144d382c79208b24dccfc6b51e20589cb91f843c2474146deefad26d8d	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	e8dfffa5f921ec52a29e2fb3c5c4717dfc134ed845b4604eb1a8c6d1b0483487
privileged-basis-exact-derivation-v1	CTX::47c45fb9214665e9a05ced11a2ac09e583f4a01c09df00e628d15a9ab66970db	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RESERVE-FIRST	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::47c45fb9214665e9a05ced11a2ac09e583f4a01c09df00e628d15a9ab66970db	COST::47c45fb9214665e9a05ced11a2ac09e583f4a01c09df00e628d15a9ab66970db	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	3c009c861dfeff8cb734059dfc97c0eb82ea070c132ee88a1a8d1b9c585e1b47
privileged-basis-exact-derivation-v1	CTX::9c00ff810c44e60bf90d0024ba71bc8a5ce1bbb3dfde71bd2e3ce281e5f15b97	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RECOVERABLE-MUTATORS	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::9c00ff810c44e60bf90d0024ba71bc8a5ce1bbb3dfde71bd2e3ce281e5f15b97	COST::9c00ff810c44e60bf90d0024ba71bc8a5ce1bbb3dfde71bd2e3ce281e5f15b97	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	599649ae71aeaa843f78db1f1d4a9e7619c694e6dd1e40e5995cc0ee03cb8c74
privileged-basis-exact-derivation-v1	CTX::18ddebea2ab637cc0a9555e13385c342c9e05a40b08d5b9e81b978e350297c4e	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RECOVERABLE-MUTATORS	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_ZST_LOGICAL_OWNER_NO_PAYLOAD_ALLOCATOR	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	CORE-ZST-LOGICAL	NONE	NONE	TRACE::18ddebea2ab637cc0a9555e13385c342c9e05a40b08d5b9e81b978e350297c4e	COST::18ddebea2ab637cc0a9555e13385c342c9e05a40b08d5b9e81b978e350297c4e	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	0e9062a93756ff55790c5553ea018aa151034d2a2147a2fb8f953cee49219f87
privileged-basis-exact-derivation-v1	CTX::f361f5fa1c5ebd763e209722cf58b22df02961a76ce03ccfde704787f96437ef	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RECOVERABLE-MUTATORS	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::f361f5fa1c5ebd763e209722cf58b22df02961a76ce03ccfde704787f96437ef	COST::f361f5fa1c5ebd763e209722cf58b22df02961a76ce03ccfde704787f96437ef	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	a105691bb03f149e0a4d1e2800821eb2d96fdece83289450768b286d556aaa2a
privileged-basis-exact-derivation-v1	CTX::c32b4ccbbfc21f95ee86606a1ec82c00d7a802ea75eb1f422d048f068af88af8	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	ZERO_SIZE	NONE	OD-1-RECOVERABLE-MUTATORS	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::c32b4ccbbfc21f95ee86606a1ec82c00d7a802ea75eb1f422d048f068af88af8	COST::c32b4ccbbfc21f95ee86606a1ec82c00d7a802ea75eb1f422d048f068af88af8	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	5883204a8239778bbe444a950df4bb2243f438ea29c8fe19e9adc16a4b2e8337
privileged-basis-exact-derivation-v1	CTX::a9315d92c75c965becc695bc0148de321a098b6d4ad11767e134fbdd4ea69ea7	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	BORROW_BEARING_STORED_TRANSITION	POSITIVE_SIZE	NONE	OD-1-RECOVERABLE-MUTATORS	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::a9315d92c75c965becc695bc0148de321a098b6d4ad11767e134fbdd4ea69ea7	COST::a9315d92c75c965becc695bc0148de321a098b6d4ad11767e134fbdd4ea69ea7	79c3943a365119cfea8eef2bafeddb653574b653e6c1536d519168a6d0bd5e74	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	cd53dfde4a841caa1384c7d4851872c2f93252512f8724a399aa98fcbf086aeb
