schema_version	route_evidence_id	contract_id	member_contract_id	outcome_id	route_id	evidence_kind	exact_obligation_ids	activation_rule	source_anchor	authority_status	route_evidence_sha256
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.ALLOCATION_ERROR_RETURN	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f5a64b114b7af08d7225da66495e86c30f853cbd636aabd09f9dcaa7b92907d9
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.CAPACITY_ERROR_RETURN	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_SELECTS_FIRST_FAILING_NAMED_OBLIGATION	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	ab7d300d06bb998d573a612484f99473f45918281d015ade8555726b39e5462e
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	16d597cd52b2bef2fca1054a29cd3235384fdb146242ea3cf08d93b9758a640d
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::PROTOCOL-EXACT-FOCUS	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_GROW	PROTOCOL-EXACT-FOCUS	EXACT_FOCUS_TRACE_SELECTION	FOCUS-OPEN-SEALED-OWNER,FOCUS-RELOCATE-LIVE-PREFIX,FOCUS-WRITE-SELECTED-PAYLOAD,FOCUS-RESEAL-NEW-CARRIER,FOCUS-RELEASE-OLD-CARRIER	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::pre_state+commitment_point+post_state+pre_abort_invariant	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f0f0e08abef9af2ee61522e07877e9fa870af75a5dda47737cef73eba1426872
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_NO_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	d7d4c22b8d6e0e65e3923ace66dd8965bc771963af198b488d22ee229fe31ef3
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.CAPACITY_OVERFLOW_TRAP	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_SELECTS_FIRST_FAILING_NAMED_OBLIGATION	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	88bbf5a35015b382856a143c1525a0b5834f60238546f61f7543f94b32191669
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::OOM_ABORT::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.OOM_ABORT	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::OOM_ABORT::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	cb108e1b44718de4d77b9119f8c37966c607b0a131875e3d884cdc2e08b0b5af
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	eadd84ea824ccc71960b095610837d5e6817aaf4903b439bff409f839ac25ee9
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::PROTOCOL-EXACT-FOCUS	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_GROW	PROTOCOL-EXACT-FOCUS	EXACT_FOCUS_TRACE_SELECTION	FOCUS-OPEN-SEALED-OWNER,FOCUS-RELOCATE-LIVE-PREFIX,FOCUS-WRITE-SELECTED-PAYLOAD,FOCUS-RESEAL-NEW-CARRIER,FOCUS-RELEASE-OLD-CARRIER	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::pre_state+commitment_point+post_state+pre_abort_invariant	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4c453254cf8c6b6789b237d145c90114967629cf67f31774a495a6621aadc7df
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW::FAIL-CHECKED-ARITH	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_NO_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-MINUS-REMOVED,CHECK-LIVE-LEN-PLUS-INSERTED,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	0a0d59910916aa24cdebf5722ffaadf4f1f9f8b2d21f797164087d6a29caf5a2
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.ALLOCATION_ERROR_RETURN	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	5634854d570b7cb5f941b8de37f144ab13917195fd22af4f1363c85e9e10c29a
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.CAPACITY_ERROR_RETURN	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_SELECTS_FIRST_FAILING_NAMED_OBLIGATION	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	92b7708c847a443eaa3e5a1e955364822e988ffe7dea1b335b29d9460e6a40db
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c5b5cf01abca6d9f8573cc38cfe5e5481b0669e34c7e7999f35a78528e2e4b53
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::PROTOCOL-EXACT-FOCUS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	PROTOCOL-EXACT-FOCUS	EXACT_FOCUS_TRACE_SELECTION	FOCUS-OPEN-SEALED-OWNER,FOCUS-RELOCATE-LIVE-PREFIX,FOCUS-WRITE-SELECTED-PAYLOAD,FOCUS-RESEAL-NEW-CARRIER,FOCUS-RELEASE-OLD-CARRIER	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW::pre_state+commitment_point+post_state+pre_abort_invariant	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	aacbd98a23dfd20ace5399c447b89152e7e70801e3b19a96de2205dec433362e
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	380518430563f8c4d409617b6db25d2be66cd81291480b7b434c0ddf80df8cf4
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.CAPACITY_OVERFLOW_TRAP	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_SELECTS_FIRST_FAILING_NAMED_OBLIGATION	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	a7525b641bc3739292f76563dfbd7386f799eb3bb62a712e43f480e1d37eb861
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.OOM_ABORT	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	7a48b0f18241d1730655da43b3a753e8664bdc11f63547bc797ebf30b1e9e8d6
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	e3cf7b634e1fd252ee1db7f0ffef3c8a4fabfc8daa825a256e979d55c03fcb92
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::PROTOCOL-EXACT-FOCUS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	PROTOCOL-EXACT-FOCUS	EXACT_FOCUS_TRACE_SELECTION	FOCUS-OPEN-SEALED-OWNER,FOCUS-RELOCATE-LIVE-PREFIX,FOCUS-WRITE-SELECTED-PAYLOAD,FOCUS-RESEAL-NEW-CARRIER,FOCUS-RELEASE-OLD-CARRIER	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW::pre_state+commitment_point+post_state+pre_abort_invariant	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	6a3339723ea5ce52638bc50dc2df01298f999509c4ca07d738b18790276bafb4
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW::FAIL-CHECKED-ARITH	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-LIVE-LEN-PLUS-SOURCE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	96956a90040756c434cccc0a051c9ebf05cb5af58e015160837c682a3c481295
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN::FAIL-CHECKED-ARITH	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-EXTEND-ITER	DENSE-EXTEND-ITER.TRAIT-EXTEND-01.OUT.ALLOCATION_ERROR_RETURN	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-NEXT-LIVE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_REQUIRES_ALL_NAMED_OBLIGATIONS_IN_DECLARED_ORDER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	095597211664cfc1dfb4e6fa50cef1f7dc97a55bd7d0911a8e558ca9fe9f2ac6
dense-exact-route-evidence-authority-v1	ROUTE-EVIDENCE::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN::FAIL-CHECKED-ARITH	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-EXTEND-ITER	DENSE-EXTEND-ITER.TRAIT-EXTEND-01.OUT.CAPACITY_ERROR_RETURN	FAIL-CHECKED-ARITH	EXACT_CHECKED_ARITH_OBLIGATION	CHECK-NEXT-LIVE-LEN,CHECK-GROWTH-CAPACITY,CHECK-CARRIER-BYTE-EXTENT,CHECK-CARRIER-LAYOUT	EXACT_OUTCOME_SELECTS_FIRST_FAILING_NAMED_OBLIGATION	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN::trigger+capability_ids+commitment_point	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	24092f7b7b2b555ece973e03c00891937fa0c316213e325eb597f6fd68d1b297
