schema_version	cost_evidence_id	context_id	contract_id	member_contract_id	outcome_id	source_status	action_class_id	context_cost_variant_id	resource_ceiling	source_ceiling_sha256	outer_allocator_route_applicability	behavior_route_applicability	od3_cost_disposition	od4_allocation_contract	stored_borrow_cost_disposition	zero_payload_traffic_required	zero_allocation_required	behavior_premise_kind	exact_behavior_calls	exact_commitment_point	exact_cleanup	route_multiplicity_lower_bounds	route_multiplicity_authority_ids	route_multiplicity_authority_sha256s	route_multiplicity_evidence_status	normalized_symbolic_vector_sha256	route_level_structural_status	mechanized_cost_algebra_status	measured_status	protected_control_ids	protected_control_status	blocker_ids	exact_registry_sha256	structural_cost_row_sha256
privileged-basis-exact-derivation-v1	COST::ca2bde5cf73e91cdfeaab708e46f05e54eb684ad46ea842e8fa3591da7d317dc	CTX::ca2bde5cf73e91cdfeaab708e46f05e54eb684ad46ea842e8fa3591da7d317dc	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	REQUIRED_IN_LOCK	ITER	ca2bde5cf73e91cdfeaab708e46f05e54eb684ad46ea842e8fa3591da7d317dc	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	NONE	ZERO	SOURCE_AUTHORITY_MOVES_TO_CURSOR	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	2adad8439ff40460e83dee87fac4985a3d5b51f56885175a32e08d0f04d39741	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	db1f31c2e89cd565ac689adbd5290a8e95d0294d308858000e0725a8e226d98e
privileged-basis-exact-derivation-v1	COST::39a9d925913946bece58bdcb6616e124f9a6ef75a64e5fa25ec7a8078b0d5fbb	CTX::39a9d925913946bece58bdcb6616e124f9a6ef75a64e5fa25ec7a8078b0d5fbb	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.NEXT_SOME	REQUIRED_IN_LOCK	ITER	39a9d925913946bece58bdcb6616e124f9a6ef75a64e5fa25ec7a8078b0d5fbb	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	PROGRESSION_BEFORE_RESULT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	e0fe5a9b536f3786dcb592f80053361db9516800ff07b461a2e54fe96870cfc8	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	414c5c6d89a145619b7cc7a7366c97bf66e06ff568e1498b9c81e5f98ce47fe2
privileged-basis-exact-derivation-v1	COST::b31723bf1a846290f63cd4a8cf8aab63ddf63ddadf8e71ccc78bd907e4d2a358	CTX::b31723bf1a846290f63cd4a8cf8aab63ddf63ddadf8e71ccc78bd907e4d2a358	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.NEXT_SOME	REQUIRED_IN_LOCK	ITER	b31723bf1a846290f63cd4a8cf8aab63ddf63ddadf8e71ccc78bd907e4d2a358	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	NOT_APPLICABLE	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	NONE	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	NONE	ZERO	PROGRESSION_BEFORE_RESULT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	26afda5f6256a924ca6a3ee3506d59e57de95b9cd9122b6a639da70be24e12bd	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	ece315da84d52136a26703d0cc5908096f98c5981e35f719b969194eadd0f080
privileged-basis-exact-derivation-v1	COST::a6a2a1d0be7031f24486057e7780b48a230ffed01d6fab9f4e70928635127d1b	CTX::a6a2a1d0be7031f24486057e7780b48a230ffed01d6fab9f4e70928635127d1b	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.NEXT_SOME	REQUIRED_IN_LOCK	ITER	a6a2a1d0be7031f24486057e7780b48a230ffed01d6fab9f4e70928635127d1b	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	PROGRESSION_BEFORE_RESULT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	e0fe5a9b536f3786dcb592f80053361db9516800ff07b461a2e54fe96870cfc8	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	4e58e8cb70cec9ae47de422512a841c624156b5b7583c9e1e905138e2ae3e813
privileged-basis-exact-derivation-v1	COST::ff4ab62898f19c4e90164606252282a8e5465e653a453136850e82905fda6f56	CTX::ff4ab62898f19c4e90164606252282a8e5465e653a453136850e82905fda6f56	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.NEXT_SOME	REQUIRED_IN_LOCK	ITER	ff4ab62898f19c4e90164606252282a8e5465e653a453136850e82905fda6f56	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	NONE	ZERO	PROGRESSION_BEFORE_RESULT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	2adad8439ff40460e83dee87fac4985a3d5b51f56885175a32e08d0f04d39741	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	0c595126b87cb9f751b654175152d790bb9c25fc545f2d369c93868bebfeb852
privileged-basis-exact-derivation-v1	COST::e0a9c5d16617ffd682d80fda9ac39346b6175c78a163da5d5f3c07499600b27f	CTX::e0a9c5d16617ffd682d80fda9ac39346b6175c78a163da5d5f3c07499600b27f	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	REQUIRED_IN_LOCK	ITER	e0a9c5d16617ffd682d80fda9ac39346b6175c78a163da5d5f3c07499600b27f	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	LOGICAL_ONLY	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	626ce1b214d0af7d294a204eea5156bf5fa008fb440a164d46b97cdb45d62ee1	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a0c2b42a70550e3d914599bc54ce60512426b8fb8c8e1022abeaf3896a542428
privileged-basis-exact-derivation-v1	COST::b736dcc6e8c2dc8a766c5419efbd49d4528292b34d5bfcf5e3ef75cb7ff97f02	CTX::b736dcc6e8c2dc8a766c5419efbd49d4528292b34d5bfcf5e3ef75cb7ff97f02	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	REQUIRED_IN_LOCK	ITER	b736dcc6e8c2dc8a766c5419efbd49d4528292b34d5bfcf5e3ef75cb7ff97f02	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	NOT_APPLICABLE	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	NONE	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	NONE	ZERO	LOGICAL_ONLY	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	42c185c04d78acc9649cbca867ad4acf227ca2b0766aa2043f000f943dfa9701	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	27026c2157187b38c1213c4cd9c3c1d3fc38721273b2ca09d7b9a3df0efd0291
privileged-basis-exact-derivation-v1	COST::65ff099e768f20fde352945edd15305b2620d70de31e920c04da3e832ee3ff3a	CTX::65ff099e768f20fde352945edd15305b2620d70de31e920c04da3e832ee3ff3a	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	REQUIRED_IN_LOCK	ITER	65ff099e768f20fde352945edd15305b2620d70de31e920c04da3e832ee3ff3a	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	LOGICAL_ONLY	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	626ce1b214d0af7d294a204eea5156bf5fa008fb440a164d46b97cdb45d62ee1	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	7d580ce620254a0b7c75ba9e03680fc43828d6c9524f716fb11c68d00fdd2d04
privileged-basis-exact-derivation-v1	COST::c86689f3e799b35f6d4fe07f64b0505efd27f01478e4b6e018f87f516701fc89	CTX::c86689f3e799b35f6d4fe07f64b0505efd27f01478e4b6e018f87f516701fc89	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	REQUIRED_IN_LOCK	ITER	c86689f3e799b35f6d4fe07f64b0505efd27f01478e4b6e018f87f516701fc89	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	NONE	ZERO	LOGICAL_ONLY	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	2adad8439ff40460e83dee87fac4985a3d5b51f56885175a32e08d0f04d39741	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	b9f2b10a2847960b7b542e3efdfc4e3ec6d01888600ae5f257dae79bd7c337e1
privileged-basis-exact-derivation-v1	COST::a3824fa8f8ad5e793d4042d1b8abce92d0082aa239baf9a3111a4312b15c00f7	CTX::a3824fa8f8ad5e793d4042d1b8abce92d0082aa239baf9a3111a4312b15c00f7	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_DESTROYED	REQUIRED_IN_LOCK	ITER	a3824fa8f8ad5e793d4042d1b8abce92d0082aa239baf9a3111a4312b15c00f7	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	AUTHORITY_RELEASE	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	626ce1b214d0af7d294a204eea5156bf5fa008fb440a164d46b97cdb45d62ee1	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	551e456f336e08f73b5f88f20d0323f0c0ab3652bbb9a01bbc7a03fd8d8c54ae
privileged-basis-exact-derivation-v1	COST::c5ccff2b2933eb8510d460b64e1c787208ebb571cd314f93ac6649f7824c4412	CTX::c5ccff2b2933eb8510d460b64e1c787208ebb571cd314f93ac6649f7824c4412	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_DESTROYED	REQUIRED_IN_LOCK	ITER	c5ccff2b2933eb8510d460b64e1c787208ebb571cd314f93ac6649f7824c4412	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	NOT_APPLICABLE	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	NONE	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	NONE	ZERO	AUTHORITY_RELEASE	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	42c185c04d78acc9649cbca867ad4acf227ca2b0766aa2043f000f943dfa9701	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	b51db4b535b63beee24713423f55d08b56b36c7edb155f9d2959f10bde93176e
privileged-basis-exact-derivation-v1	COST::467a0f713425715fe13cb9938b2a068e6f962a70be3d8855e179ce5a045c663a	CTX::467a0f713425715fe13cb9938b2a068e6f962a70be3d8855e179ce5a045c663a	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_DESTROYED	REQUIRED_IN_LOCK	ITER	467a0f713425715fe13cb9938b2a068e6f962a70be3d8855e179ce5a045c663a	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	AUTHORITY_RELEASE	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	626ce1b214d0af7d294a204eea5156bf5fa008fb440a164d46b97cdb45d62ee1	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	b22f6f1ad73144d9e95e4a4d2ab416dd7aa5caa6554a4316416a6cb3bd28db12
privileged-basis-exact-derivation-v1	COST::3e434a22ad92612b72059d5b301fe3c3235de2a6b651ce7bf67c50d3f32a7e8b	CTX::3e434a22ad92612b72059d5b301fe3c3235de2a6b651ce7bf67c50d3f32a7e8b	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_DESTROYED	REQUIRED_IN_LOCK	ITER	3e434a22ad92612b72059d5b301fe3c3235de2a6b651ce7bf67c50d3f32a7e8b	O(1) per call; zero allocation; cursor destruction releases source authority.	086fa52802e9fbc727da0b81a635131da89f68aa459cd783c1f4f59c35ba0125	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	NONE	ZERO	AUTHORITY_RELEASE	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	2adad8439ff40460e83dee87fac4985a3d5b51f56885175a32e08d0f04d39741	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	6e81b3cde39b8abf0fee1bd1b88e4f58a6af2edcd94760531c3d90f138355d4d
privileged-basis-exact-derivation-v1	COST::d2bab28715dff850f8ffd976e79444f897762837c335b76c04925ab3e9865ce1	CTX::d2bab28715dff850f8ffd976e79444f897762837c335b76c04925ab3e9865ce1	DENSE-ITER-UNIQ::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-UNIQ	DENSE-ITER-UNIQ.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	REQUIRED_IN_LOCK	ITER	d2bab28715dff850f8ffd976e79444f897762837c335b76c04925ab3e9865ce1	O(1) per call; zero allocation; cursor destruction releases remaining source authority.	d1e068b8aeefd0dbbbf7943351d2ab5bc9397f601779111c3bf52ee0d91f79a8	FORBIDDEN_NO_STRUCTURED_OUTER_ALLOCATION_BRANCH	NOT_APPLICABLE	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	NONE	ZERO	SOURCE_AUTHORITY_MOVES_TO_CURSOR	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	e2338fba8d16c71648a52bf23e9357e1349c50c3e342118ec69f1e6132a47f00	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	1490560d7ebe8557d46e58d869f063f64c115d62f8e5f646e8f309ea4e22512a
privileged-basis-exact-derivation-v1	COST::b6502eac60bffd5cb52258d456a016e520d55b4ad6dd517c4ac6878c2a062734	CTX::b6502eac60bffd5cb52258d456a016e520d55b4ad6dd517c4ac6878c2a062734	DENSE-ITER-UNIQ::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-UNIQ	DENSE-ITER-UNIQ.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	REQUIRED_IN_LOCK	ITER	b6502eac60bffd5cb52258d456a016e520d55b4ad6dd517c4ac6878c2a062734	O(1) per call; zero allocation; cursor destruction releases remaining source authority.	d1e068b8aeefd0dbbbf7943351d2ab5bc9397f601779111c3bf52ee0d91f79a8	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	NOT_APPLICABLE	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	NONE	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	NONE	ZERO	SOURCE_AUTHORITY_MOVES_TO_CURSOR	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	af57f4bac74692f907a858c763cba99ecf062f3a920e35aad739fe5dc153a57f	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	579ff9e4aa76e6f6a05858f89c520fee165429bc77f6d3c3026437014513d926
