subject_kind	subject_identity	parent_evidence_identity	cluster_id	evidence_kind	target_id	target_ordinal	terminal_disposition	member_contract_ids	required_predecessor_family_ids	required_predecessor_gate_stage_ids	blocked_claims	target_authority	member_authority
DIRECT_EVIDENCE	3a3d2619216c4efa48bade350c6b5e0b43bcb85b231e35ad5df6211449cccee0	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-FRESH-CLONE,DENSE-CLONE-FROM	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:264d0ece48a3174ba6c0cb89c1b41abfb6a08fc1edd0fb8c85fdbdc1a7b8a9b5	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:264d0ece48a3174ba6c0cb89c1b41abfb6a08fc1edd0fb8c85fdbdc1a7b8a9b5
DIRECT_EVIDENCE	2de43cd6c2c8e43532c8ce15880a82ef093c4156627276fe02d753f1fa7b5e91	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-DEQUE	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-DEQUE;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:607e1dca590bba13a244d690149b295eb04d013a48061da8113d21b92d831e81	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:607e1dca590bba13a244d690149b295eb04d013a48061da8113d21b92d831e81
DIRECT_EVIDENCE	1b5372a69953c9afd2abce236fda68fa41d03d94900fbc325413334448fa743f	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	GATE-LINKED-COMPOSITION	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-IDENTITY,F-RECURSIVE	NONE	GATE-LINKED-COMPOSITION;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:3d7d0b860958309ac8c3f1e46889d7838f73074ae8ddef37bf13dc20f52b2957	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:3d7d0b860958309ac8c3f1e46889d7838f73074ae8ddef37bf13dc20f52b2957
DIRECT_EVIDENCE	e043a937ff8326c09f2cd37e3fd4df874cb612ebfc6dc9a75b6e955e2c3f3ee7	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-SPARSE	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-SPARSE;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:e0e34afd3570f69ba229d03ca9201982f428f0cc83378532143ca4517eeef990	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:e0e34afd3570f69ba229d03ca9201982f428f0cc83378532143ca4517eeef990
DIRECT_EVIDENCE	ff938c7e83a25c76cb3373e9a7b64437c2aaf3e0d3666bd86d838e86fea2a5fe	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-ORDERED	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-IDENTITY,F-RECURSIVE	NONE	F-ORDERED;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:493000c0c3ed53770e14e4495548ebad47f0509af5e464e649125066a88e5e3a	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:493000c0c3ed53770e14e4495548ebad47f0509af5e464e649125066a88e5e3a
DIRECT_EVIDENCE	0e62eab4b1d676ad1db0ffb3cc3616b61e4d2d4917c6d8c438619b7eb86447e8	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-RECURSIVE	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-RECURSIVE;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:7d5fc285c4138c61df601d40fd46f91f2fdd08fc5b3462b1702526f9be0fd7d9	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:7d5fc285c4138c61df601d40fd46f91f2fdd08fc5b3462b1702526f9be0fd7d9
DIRECT_EVIDENCE	e0a5bf0cb30076b35596f58c4049d8262bf6b8820ce43b1bab2e27685d3da19b	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-FRESH-CLONE,DENSE-CLONE-FROM	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:8359130810624990fc753ab2bfc882940319954500d635dda6cddeb15679cca3	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:8359130810624990fc753ab2bfc882940319954500d635dda6cddeb15679cca3
DIRECT_EVIDENCE	1bbdcc32881db73decc6f207430f9f76bcd42da2c1d4bc9dca033f4e4df294e8	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-HEAP	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-HEAP;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:38078cd315258456a13cede640d3659f724f290f9d4c89df0f2fd99cbd1839b1	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:38078cd315258456a13cede640d3659f724f290f9d4c89df0f2fd99cbd1839b1
DIRECT_EVIDENCE	2ec32b82315542a27fc2c953011c2d9632aa6aa9eb363d2ce1cb9b72b178f3a1	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-SHARED;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:115a53c196214afeff7da00e4446265a632f068235e96d04d9c5ff93f45b1010	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:115a53c196214afeff7da00e4446265a632f068235e96d04d9c5ff93f45b1010
DIRECT_EVIDENCE	8ac9183531b1225ecda2b0835538e48eb959152a6e10912abb2114bff0d1e7fb	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:087d2bab770133bf33430db5e4e6b81827c95dd11d6ff8107175d7cedaf1ca61	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:087d2bab770133bf33430db5e4e6b81827c95dd11d6ff8107175d7cedaf1ca61
DIRECT_EVIDENCE	88079daaff7772f5fb24e8a9b4e6dd706a7145fac157d3b88f1651f43364e707	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-FRESH-CLONE,DENSE-CLONE-FROM	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:29435f76c935464e5ea0b44516c76489b4577fea4300169cf101c3ac64c7fccc	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:29435f76c935464e5ea0b44516c76489b4577fea4300169cf101c3ac64c7fccc
DIRECT_EVIDENCE	70a3f74b5b4c1efc63ae5413df3ba90f16d5c0232b3461513c09881f7585e6c5	NONE	TRAIT-CLONE-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-SHARED;CLUSTER:TRAIT-CLONE-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:a32eaed9b19637a10a2d67997a5e77fd90928009cc04dd34da1401e6c6bbdc7e	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:a32eaed9b19637a10a2d67997a5e77fd90928009cc04dd34da1401e6c6bbdc7e
DIRECT_EVIDENCE	a9a64a67943adda86e7ff656b8c449344f7e3d734fdef801fd2389ab18ded025	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:c4abbd4b13a166ec4686155a1b6417f0490c999ba70b8cb02c9cc31ca7a74736	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:c4abbd4b13a166ec4686155a1b6417f0490c999ba70b8cb02c9cc31ca7a74736
DIRECT_EVIDENCE	40c4e3e2a51f16680808964cf88f4b1be6f3012c64ed9895ffebac345a4fb8b7	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:5bdef69a55857ccb571cf62aead6cd90a83d6a1e8dba96b81980c75b9fac5c53	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:5bdef69a55857ccb571cf62aead6cd90a83d6a1e8dba96b81980c75b9fac5c53
DIRECT_EVIDENCE	8030375ead26df440734fe11468c514bc798e6bfee8114a976a259d459c56549	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:a008ac4b6ae92f7373c3e34ea52674aa820db51303ed294519326c0c499e1c16	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:a008ac4b6ae92f7373c3e34ea52674aa820db51303ed294519326c0c499e1c16
DIRECT_EVIDENCE	5e80fc1dbf49ab4ffe4db33d8d6565332f02825e773ba617e90445a6c48eefb0	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:b3a8bb4699c8a03a5186f15eeae2f123242240f5cde694907c4a0533b646c089	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:b3a8bb4699c8a03a5186f15eeae2f123242240f5cde694907c4a0533b646c089
DIRECT_EVIDENCE	b4b4f45f7d7389ceedb17cfc7b9e83e7aa8ed15d60dbe22cac7af9029f546277	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:754152c0b7abf224ddca4b0e5d26d59124d2a478ceaed644ab5d0d490b174b88	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:754152c0b7abf224ddca4b0e5d26d59124d2a478ceaed644ab5d0d490b174b88
DIRECT_EVIDENCE	df82ea2e8d3aea0d92dc7239a573e67c84433cd0a2ba386bf051356fef063e72	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-RECURSIVE	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-RECURSIVE;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:d804aa4ab76303bc9a80a62da306ba3d7886055e31363d0605aaae6ba1d40213	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:d804aa4ab76303bc9a80a62da306ba3d7886055e31363d0605aaae6ba1d40213
DIRECT_EVIDENCE	d1c4ee8c1a721762100ffd241817fe4c7fe862a5b9f66102b2f01766b6d97868	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-ORDERED	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-IDENTITY,F-RECURSIVE	NONE	F-ORDERED;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:872a1558029efc227247e1259d8e86b80d4347fb95634c44262c30336e013e79	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:872a1558029efc227247e1259d8e86b80d4347fb95634c44262c30336e013e79
DIRECT_EVIDENCE	609289e501abc221eae2d1ae7811b9de41a010424b7729810e985f1a5abd1121	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:6255cda95dcfa670bd2cf5b9ff1b744d0cfeea0aaf12a6cd462f922e1e95dd7f	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:6255cda95dcfa670bd2cf5b9ff1b744d0cfeea0aaf12a6cd462f922e1e95dd7f
DIRECT_EVIDENCE	5fd5fef2edc641c88d130f0d53907738edbec3384c14fae8226b8bc6d1497534	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:b30c69e29e47ace5e46660269950e6995d325c91272b9e928d135ae1a724ca03	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:b30c69e29e47ace5e46660269950e6995d325c91272b9e928d135ae1a724ca03
DIRECT_EVIDENCE	41685c350c8ef2fc666d493c31afd81ea88e68ec9946eb5f0de41327a4e7cb8b	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:65c2cde569738af8fa61030c63234f39ac98a5e306af97dea29f52b69dd1f683	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:65c2cde569738af8fa61030c63234f39ac98a5e306af97dea29f52b69dd1f683
DIRECT_EVIDENCE	280ca05f1ac5ac911636af8ba9f98b76caefce1fdfa643f1bb4017bd2676fb3d	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-HEAP	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-HEAP;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:d271e929098a021bb9e4446f55b9a7b01f10b3e0424a43b75a456a714895c041	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:d271e929098a021bb9e4446f55b9a7b01f10b3e0424a43b75a456a714895c041
DIRECT_EVIDENCE	8491e3a163f5c93e3e7396e63896ff7f97b72ffee2ccf4c318815af5dfe818c5	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DEQUE	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-DEQUE;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:cb0efd3be97005e2cddb771f37662da50786a945cdde4246e101ddf0a0daa629	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:cb0efd3be97005e2cddb771f37662da50786a945cdde4246e101ddf0a0daa629
DIRECT_EVIDENCE	e2e2cc6909b996bff0d9f03d54df9480d7d6e7d01650b681acfa49fdad831d7c	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:ac833124616cd90e0332fba288e31bdabb1104aab22ec889626a0a91686c1dfa	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:ac833124616cd90e0332fba288e31bdabb1104aab22ec889626a0a91686c1dfa
DIRECT_EVIDENCE	b107ce213a050c21705cb86539e275c86f998a981b8472a925c5521aad409557	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:12d21605f72e64a7dde9a5904782b9a56239a92519f877c4e9f06896d5348fa5	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:12d21605f72e64a7dde9a5904782b9a56239a92519f877c4e9f06896d5348fa5
DIRECT_EVIDENCE	a5a2f10a54d47c1b60fc8e4db10b4d88b1da0b9509fc80825384e3fe2cd6f819	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-SPARSE	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-SPARSE;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:6a4debf0ed1ceb1cebe55f1fbc8413cdcfa45d2c49459e55db57edb7c85b8391	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:6a4debf0ed1ceb1cebe55f1fbc8413cdcfa45d2c49459e55db57edb7c85b8391
DIRECT_EVIDENCE	03e04e910be62f56edbd5cc0bb6fdb0a89ca30ed268e4ca9a98968a48656684e	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:cb89406c3fcc1b0cf26371a8b221f07eabf48e7e5a17090adbc210e19402d8ac	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:cb89406c3fcc1b0cf26371a8b221f07eabf48e7e5a17090adbc210e19402d8ac
DIRECT_EVIDENCE	eeff27567b107b9b64b4b01b484a8ab603b97ed87e4ba38cb356c7b66b7977f5	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-SHARED;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:ad185758cc4e1cde810eb9524ebb3d94d6e11849d3786e9edccc5fe5c4ab2c64	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:ad185758cc4e1cde810eb9524ebb3d94d6e11849d3786e9edccc5fe5c4ab2c64
DIRECT_EVIDENCE	d9f04475be0e6be8c42e3c649b8d916a99b3d317015e7964198ecf92bd929ea6	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:f5dcad3816f2835d7d1bb4e59b84ca6f938cb003ea7a1632e06912093a9cc01b	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:f5dcad3816f2835d7d1bb4e59b84ca6f938cb003ea7a1632e06912093a9cc01b
DIRECT_EVIDENCE	e54b357ab900a91ef4b373bdd3ea7a586d52e2576ea0a946c21a28c2970a8014	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:5d9d70dd5edb8213745ac4209d3a0a0131b9aca01d20e14e39e656bfbfb48595	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:5d9d70dd5edb8213745ac4209d3a0a0131b9aca01d20e14e39e656bfbfb48595
DIRECT_EVIDENCE	366d67ef5d0fd432e96b7fdc1e87afbe89fdcbd2309f2fa35cc0a43fcfe64c68	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	GATE-LINKED-COMPOSITION	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-IDENTITY,F-RECURSIVE	NONE	GATE-LINKED-COMPOSITION;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:533145cab5d744bee8bf6651aa021ccedbcd5c20b908e89c925181d693d928ad	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:533145cab5d744bee8bf6651aa021ccedbcd5c20b908e89c925181d693d928ad
DIRECT_EVIDENCE	73d9d0073947286564a2a53cfc1fdc399ae245b06bb1854d4a7ebb9a3656353b	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-SPARSE	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-SPARSE;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:5d8511c20f9e5127d1f35b1df312ad456a2e0c4317dc3455cd8f4fe8597a564d	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:5d8511c20f9e5127d1f35b1df312ad456a2e0c4317dc3455cd8f4fe8597a564d
DIRECT_EVIDENCE	baad779ba7310262931a2a6649ee5b8cca4b80f7c18abe5a7317d1eaf1f3baa0	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:108ca7b457f44308d999566fe767f48f3f3bb90208bc632dafa3b69065eb7f01	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:108ca7b457f44308d999566fe767f48f3f3bb90208bc632dafa3b69065eb7f01
DIRECT_EVIDENCE	dc4076e2ee5ac46061773f021964e55d5b881e7ae285c45ba1f3c5c5f936a771	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:513d4e24e7614a9f58ad87ed74dc85dbc1aed8b5ee841a7a906fa57a948e648a	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:513d4e24e7614a9f58ad87ed74dc85dbc1aed8b5ee841a7a906fa57a948e648a
DIRECT_EVIDENCE	f20eaac31aca898848244c3e5b1a1c06a0283df3f75e6fd8292041264d3b2b3b	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DYNAMIC-BORROW	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-DYNAMIC-BORROW;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:41d0e47468940cf9ea65556c134c752ece99cd70c0a89c8924159458bc2ab25c	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:41d0e47468940cf9ea65556c134c752ece99cd70c0a89c8924159458bc2ab25c
DIRECT_EVIDENCE	3c422ed783bd494814691c2e7643a8f573c38cb03b86e6f2720dd2ad9b33d7af	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:e4a6bcfcffcd6045cbf6e0128722315d06deaab52ab851b4f47c21bc4a2d5d10	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:e4a6bcfcffcd6045cbf6e0128722315d06deaab52ab851b4f47c21bc4a2d5d10
DIRECT_EVIDENCE	3aa19c83929b1455132d37f7177671a29f5ce04f0d99c3d7ff796c419be52141	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-SHARED;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:72914d54307312af8faf531daad0e5e784b222af24a4db9b79d0993619b9d4eb	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:72914d54307312af8faf531daad0e5e784b222af24a4db9b79d0993619b9d4eb
DIRECT_EVIDENCE	b2eafce59d1cb0314553c7e0f844f5327d9e724890b6f725f3a4ee832dfca7c0	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-DEFAULT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:4e07fde22fbcd58be9259fc3662e4bf85d79e172adab6c783ecd38cdb1d5af36	NONE_CLOSED_DIRECT_MEMBER_ASSIGNMENT:4e07fde22fbcd58be9259fc3662e4bf85d79e172adab6c783ecd38cdb1d5af36
DIRECT_EVIDENCE	8e8aa6098ecb4dcf12f8a8f0a7cbcd9ac303e3c6b782210b39cbab22e4ac0b9f	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:037042ea1d29ba36d3d877fc309ccc64212c4373197991e96e662947cc16a31f	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:037042ea1d29ba36d3d877fc309ccc64212c4373197991e96e662947cc16a31f
DIRECT_EVIDENCE	3cd71cf640a68a40419f990bb3344fca315e0181f9b83b77f8bd4722cc16ef21	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:0fe5d7e0bad2b5d8785ad2bf870e86159d3d10e9ae9a68eac758c6bd2381b3e8	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:0fe5d7e0bad2b5d8785ad2bf870e86159d3d10e9ae9a68eac758c6bd2381b3e8
DIRECT_EVIDENCE	a28bf52fabe772c53c1e7a5881540fa056542cc98c174d99abadd0acdaccc4b2	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:fdc92f5adad560f8a9d4ba2717853636db9255f6dfcb21ef295af06fa47cd373	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:fdc92f5adad560f8a9d4ba2717853636db9255f6dfcb21ef295af06fa47cd373
DIRECT_EVIDENCE	618d8237061bb486541a0032571e7135838d6e2b097eb5ff1297012ecddc56fc	NONE	TRAIT-DEFAULT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-DEFAULT	NONE	NONE	NONE	EXACT_CLOSED_DIRECT_TARGET_ASSIGNMENT:6f1264160f430ea3507af5eb953eb2671da2215d893f85ed4f2486b448873ba8	EXACT_CLOSED_DIRECT_MEMBER_ASSIGNMENT:6f1264160f430ea3507af5eb953eb2671da2215d893f85ed4f2486b448873ba8
