schema_version	owner_role_id	contract_id	member_contract_id	outcome_id	transition_semantics_id	before_owner_roles	after_owner_roles	owner_universe_equation	normal_result_owner_equation	candidate_execution_authorized
dense-contract-registry-v1	OWNER-ROLE::DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-INSERT-UNIQ	DENSE-INSERT-UNIQ.SEQ-INSERT-01.OUT.OOM_ABORT	INSERT.OOM_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(OFFERED.VALUE)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(OFFERED.VALUE)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-INSERT-UNIQ	DENSE-INSERT-UNIQ.SEQ-INSERT-01.OUT.SUCCESS_NO_GROW	INSERT.SUCCESS_NO_GROW	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(OFFERED.VALUE)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(INSERT(BEFORE.live_slots,OFFERED.VALUE))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-INSERT-UNIQ	DENSE-INSERT-UNIQ.SEQ-INSERT-01.OUT.SUCCESS_GROW	INSERT.SUCCESS_GROW	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(OFFERED.VALUE)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(INSERT(BEFORE.live_slots,OFFERED.VALUE))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-INSERT-UNIQ	DENSE-INSERT-UNIQ.SEQ-INSERT-01.OUT.CAPACITY_ERROR_RETURN	INSERT.CAPACITY_ERROR_RETURN	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(OFFERED.VALUE)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""DISJOINT_UNION(SET(BASE),DISJOINT_UNION(OFFERED.VALUE))""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-INSERT-UNIQ	DENSE-INSERT-UNIQ.SEQ-INSERT-01.OUT.ALLOCATION_ERROR_RETURN	INSERT.ALLOCATION_ERROR_RETURN	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(OFFERED.VALUE)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""DISJOINT_UNION(SET(BASE),DISJOINT_UNION(OFFERED.VALUE))""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS_NO_CHANGE	DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS_NO_CHANGE	DENSE-INTO-BOXED	DENSE-INTO-BOXED.SEQ-CONVERT-01.OUT.SUCCESS_NO_CHANGE	GROW_PRESERVE.SUCCESS_NO_CHANGE	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS_RELOCATE	DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS_RELOCATE	DENSE-INTO-BOXED	DENSE-INTO-BOXED.SEQ-CONVERT-01.OUT.SUCCESS_RELOCATE	GROW_PRESERVE.SUCCESS_RELOCATE	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-INTO-BOXED	DENSE-INTO-BOXED.SEQ-CONVERT-01.OUT.OOM_ABORT	GROW_PRESERVE.OOM_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INTO-FLATTENED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS	DENSE-INTO-FLATTENED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS	DENSE-INTO-FLATTENED	DENSE-INTO-FLATTENED.SEQ-CONVERT-01.OUT.SUCCESS	INTO_OWNER.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INTO-FLATTENED::SEQ-CONVERT-01::COMMON-NON-OD1::PRECONDITION_TRAP	DENSE-INTO-FLATTENED::SEQ-CONVERT-01::COMMON-NON-OD1::PRECONDITION_TRAP	DENSE-INTO-FLATTENED	DENSE-INTO-FLATTENED.SEQ-CONVERT-01.OUT.PRECONDITION_TRAP	INTO_OWNER.PRECONDITION_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-INTO-OWNER::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	DENSE-INTO-OWNER::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	DENSE-INTO-OWNER	DENSE-INTO-OWNER.VIEW-ALLOC-01.OUT.SUCCESS	INTO_OWNER.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	OWN_ITER.CURSOR_CREATED	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(OWN_CURSOR)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_FRONT	OWN_ITER.YIELD_FRONT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(CURSOR.REMAINING[FRONT..BACK))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(OWN_CURSOR,RESULT.VALUE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	OWN_ITER.YIELD_BACK	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(CURSOR.REMAINING[FRONT..BACK))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(OWN_CURSOR,RESULT.VALUE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	OWN_ITER.TERMINAL_NONE	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(OWN_CURSOR)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CLOSE_OR_DROP	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CLOSE_OR_DROP	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CLOSE_OR_DROP	OWN_ITER.CLOSE_OR_DROP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(OWN_CURSOR,CURSOR.REMAINING[FRONT..BACK))"",""live_slots"":""EMPTY"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	BORROW_ITER.CURSOR_CREATED	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BORROW_CURSOR)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::NEXT_SOME	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.NEXT_SOME	BORROW_ITER.NEXT_SOME	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BORROW_CURSOR)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	BORROW_ITER.TERMINAL_NONE	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BORROW_CURSOR)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	DENSE-ITER-SHARED::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_DESTROYED	DENSE-ITER-SHARED	DENSE-ITER-SHARED.TRAIT-INTOITER-01.OUT.CURSOR_DESTROYED	BORROW_ITER.CURSOR_DESTROYED	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
