schema_version	contract_id	member_contract_id	outcome_id	cluster_id	policy_variant_id	profile_id	status	evidence_identity_ids	trigger	pre_state	offered_owners	behavior_call_count_order_effects	commitment_point	post_state	result_owners	returned_owners	retained_owners	destroyed_owners	allocation_disposition	borrow_invalidation	fact_invalidation	normal_exit_cleanup	pre_abort_invariant	resource_ceiling	capability_ids	payload_branch_ids	scenario_ids	commit_phase	owners_before	owners_after	allocation_before	allocation_after	borrows_before	borrows_after	facts_before	facts_after	behavior_calls	result_schema	state_equation	member_declaration_sha256	owner_role_foreign_key	stored_borrow_route_ids	od4_policy_options	zst_policy_foreign_key	candidate_execution_authorized
dense-contract-registry-v1	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_NO_GROW	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	56c1de19c3dac38df888a5715dad50377d380ef64be7f71944beb770aad2e1c9,62abdd6ac91a286965b4cbdece231aa007553f2727b85c3c6beeec1252bc5b45,7d143cd5d4aa0a7227048a3ff1913f1225ea09d9631e59161094e644d18256a1,9c650ee970ae315e94c19df8fd5a2e9185f342a1b374d6462eab59044f1656f3,ae6903e7cc72d44a1957b1d983148b28c999da7e3e8cdbb4eed12bfd3223aca3	Required capacity is already available.	BASE is valid; VALUE is owned; no incompatible borrow is live.	BASE owner; VALUE owner	ZERO Outcome branch calls: ZERO.	VALUE_OR_RANGE_COMMIT	As DENSE-PUSH and returns a receiver-rooted unique borrow of the inserted slot.	Exactly the ownership-bearing results named here, and no others: As DENSE-PUSH and returns a receiver-rooted unique borrow of the inserted slot.	Exactly the caller-owned results named by post_state; NONE when post_state names only borrows or scalars.	Pre-state owners not explicitly returned, destroyed, or consumed remain in the exact post_state role; set difference is total and duplicate-free.	Exactly the owners explicitly named destroyed by post_state; NONE otherwise.	ALLOC(BASE')=A0	BORROWS=declared result only	old facts invalid;new facts valid(A0,V1)	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NOT_APPLICABLE_NORMAL_RESULT	Same as DENSE-PUSH; no additional allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,BR-REBORROW,BR-PROV,BR-RESULT,EX-ABANDON,FL-ATOMIC,FL-CAPACITY,FT-STATE,ST-AOS,ST-HOLE	BORROW_BEARING_STORED_TRANSITION	S-PUSH-FAIL,S-BORROW-INVALIDATE,S-GROW-FAIL,S-ZST-AFFINE	VALUE_OR_RANGE_COMMIT	BASE=live;OFFERED=live	BASE'=live;OFFERED consumed as declared	ALLOC(BASE)=A0	ALLOC(BASE')=A0	BORROWS=none	BORROWS=declared result only	FACTS=valid(A0,V0)	old facts invalid;new facts valid(A0,V1)	ZERO	Ok(BASE', declared result)	Every offered owner has exactly one declared destination.	fdf291e6efe080fbf121337e35e3691c455299d08df74797e3235af260823f02	OWNER-ROLE::DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	56c1de19c3dac38df888a5715dad50377d380ef64be7f71944beb770aad2e1c9,62abdd6ac91a286965b4cbdece231aa007553f2727b85c3c6beeec1252bc5b45,7d143cd5d4aa0a7227048a3ff1913f1225ea09d9631e59161094e644d18256a1,9c650ee970ae315e94c19df8fd5a2e9185f342a1b374d6462eab59044f1656f3,ae6903e7cc72d44a1957b1d983148b28c999da7e3e8cdbb4eed12bfd3223aca3	All recoverable preparation succeeds before the first destructive commit.	BASE is valid; VALUE is owned; no incompatible borrow is live.	BASE owner; VALUE owner	ZERO Outcome branch calls: ZERO.	LAST_RECOVERABLE_POINT_BEFORE_ANY_OWNER_MOVE	As DENSE-PUSH and returns a receiver-rooted unique borrow of the inserted slot.	Exactly the ownership-bearing results named here, and no others: As DENSE-PUSH and returns a receiver-rooted unique borrow of the inserted slot.	Exactly the caller-owned results named by post_state; NONE when post_state names only borrows or scalars.	Pre-state owners not explicitly returned, destroyed, or consumed remain in the exact post_state role; set difference is total and duplicate-free.	Exactly the owners explicitly named destroyed by post_state; NONE otherwise.	ALLOC(BASE')=A1;A0 released once	BORROWS=declared result only	old facts invalid;new facts valid(A1,V1)	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NOT_APPLICABLE_NORMAL_RESULT	Same as DENSE-PUSH; no additional allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,BR-REBORROW,BR-PROV,BR-RESULT,EX-ABANDON,FL-ATOMIC,FL-CAPACITY,FT-STATE,ST-AOS,ST-HOLE	BORROW_BEARING_STORED_TRANSITION	S-PUSH-FAIL,S-BORROW-INVALIDATE,S-GROW-FAIL,S-ZST-AFFINE	LAST_RECOVERABLE_POINT_BEFORE_ANY_OWNER_MOVE	BASE=live;OFFERED=live	BASE'=live;OFFERED consumed as declared	ALLOC(BASE)=A0	ALLOC(BASE')=A1;A0 released once	BORROWS=none	BORROWS=declared result only	FACTS=valid(A0,V0)	old facts invalid;new facts valid(A1,V1)	ZERO	Ok(BASE', declared result)	All old and offered owners reach exactly one post-state role.	fdf291e6efe080fbf121337e35e3691c455299d08df74797e3235af260823f02	OWNER-ROLE::DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.CAPACITY_ERROR_RETURN	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	56c1de19c3dac38df888a5715dad50377d380ef64be7f71944beb770aad2e1c9,62abdd6ac91a286965b4cbdece231aa007553f2727b85c3c6beeec1252bc5b45,7d143cd5d4aa0a7227048a3ff1913f1225ea09d9631e59161094e644d18256a1,9c650ee970ae315e94c19df8fd5a2e9185f342a1b374d6462eab59044f1656f3,ae6903e7cc72d44a1957b1d983148b28c999da7e3e8cdbb4eed12bfd3223aca3	Checked preparation arithmetic fails before commitment.	BASE is valid; VALUE is owned; no incompatible borrow is live.	BASE owner; VALUE owner	ZERO Outcome branch calls: ZERO.	PRECOMMIT_RECOVERABLE	The complete pre_state is unchanged; no destructive commitment occurred.	The error result owns exactly the error value plus every owner named by returned_owners.	BASE plus every affine owner named in offered_owners; no clone, destruction, or transfer.	Every pre-state owner is returned in its original role.	NONE	ALLOC(BASE)=A0	BORROWS=unchanged	FACTS=unchanged	NONE; precommit state is already valid.	NOT_APPLICABLE_RECOVERABLE_RESULT	Same as DENSE-PUSH; no additional allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,BR-REBORROW,BR-PROV,BR-RESULT,EX-ABANDON,FL-ATOMIC,FL-CAPACITY,FT-STATE,ST-AOS,ST-HOLE	BORROW_BEARING_STORED_TRANSITION	S-PUSH-FAIL,S-BORROW-INVALIDATE,S-GROW-FAIL,S-ZST-AFFINE	PRECOMMIT_RECOVERABLE	BASE=live;OFFERED=live	BASE=live;OFFERED=live	ALLOC(BASE)=A0	ALLOC(BASE)=A0	BORROWS=compatible	BORROWS=unchanged	FACTS=valid(A0,V0)	FACTS=unchanged	ZERO	Err(CapacityError, unchanged BASE, every offered affine owner)	BASE1=BASE0; OFFERED1=OFFERED0; allocation root, len, capacity, order, borrows, and facts are unchanged.	fdf291e6efe080fbf121337e35e3691c455299d08df74797e3235af260823f02	OWNER-ROLE::DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.ALLOCATION_ERROR_RETURN	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	56c1de19c3dac38df888a5715dad50377d380ef64be7f71944beb770aad2e1c9,62abdd6ac91a286965b4cbdece231aa007553f2727b85c3c6beeec1252bc5b45,7d143cd5d4aa0a7227048a3ff1913f1225ea09d9631e59161094e644d18256a1,9c650ee970ae315e94c19df8fd5a2e9185f342a1b374d6462eab59044f1656f3,ae6903e7cc72d44a1957b1d983148b28c999da7e3e8cdbb4eed12bfd3223aca3	Allocation fails before commitment.	BASE is valid; VALUE is owned; no incompatible borrow is live.	BASE owner; VALUE owner	ZERO Outcome branch calls: ZERO.	PRECOMMIT_RECOVERABLE	The complete pre_state is unchanged; no destructive commitment occurred.	The error result owns exactly the error value plus every owner named by returned_owners.	BASE plus every affine owner named in offered_owners; no clone, destruction, or transfer.	Every pre-state owner is returned in its original role.	NONE	ALLOC(BASE)=A0	BORROWS=unchanged	FACTS=unchanged	NONE; precommit state is already valid.	NOT_APPLICABLE_RECOVERABLE_RESULT	Same as DENSE-PUSH; no additional allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,BR-REBORROW,BR-PROV,BR-RESULT,EX-ABANDON,FL-ATOMIC,FL-CAPACITY,FT-STATE,ST-AOS,ST-HOLE	BORROW_BEARING_STORED_TRANSITION	S-PUSH-FAIL,S-BORROW-INVALIDATE,S-GROW-FAIL,S-ZST-AFFINE	PRECOMMIT_RECOVERABLE	BASE=live;OFFERED=live	BASE=live;OFFERED=live	ALLOC(BASE)=A0	ALLOC(BASE)=A0	BORROWS=compatible	BORROWS=unchanged	FACTS=valid(A0,V0)	FACTS=unchanged	ZERO	Err(AllocationError, unchanged BASE, every offered affine owner)	BASE1=BASE0; OFFERED1=OFFERED0; allocation root, len, capacity, order, borrows, and facts are unchanged.	fdf291e6efe080fbf121337e35e3691c455299d08df74797e3235af260823f02	OWNER-ROLE::DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-RAW-SPARE-REJECTED::RAW-SAFE-SPARE-01::COMMON-NON-OD1::EXCLUDED_NO_CALL	DENSE-RAW-SPARE-REJECTED	DENSE-RAW-SPARE-REJECTED.RAW-SAFE-SPARE-01.OUT.EXCLUDED_NO_CALL	RAW-SAFE-SPARE-01	COMMON-NON-OD1	EXCLUDED_SURFACE	EXCLUDED_BLOCKS_NAMED_CLAIM	39300a72e8ecc2c5a0a509e39d8f91d95ccdf532b4b293335057b55ac30b17f6,75017875016f60d34d6600ff6c69f13cbc29ebe0b8e8367dc0a39f023117fa34,ada20454d797b565f2b7d6ffbc21ae1d98d54793a2424d3f68fcc3cfbd11342c,ba40a144099b7fc86f2a8690720e36ba623f3a5abb7525e2a6f605eea8f10d23,e48367f815ccfd0f5a05b85749d7ecca406e5eff43403e2dfb9c0b389f4f60d2	Any attempt to spell or invoke this evidence-only surface.	Writer requests a view of spare or dead slots as T.	NONE	ZERO Outcome branch calls: ZERO.	NO_CALL	STATIC_REJECTION	Exactly the ownership-bearing results named here, and no others: STATIC_REJECTION	Exactly the caller-owned results named by post_state; NONE when post_state names only borrows or scalars.	Pre-state owners not explicitly returned, destroyed, or consumed remain in the exact post_state role; set difference is total and duplicate-free.	Exactly the owners explicitly named destroyed by post_state; NONE otherwise.	NONE	NONE	NONE	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NOT_APPLICABLE_NORMAL_RESULT	No runtime path.	NONE	NONE_REGION_FREE_BORROW_FREE_BASE	S-RAW-SURFACE-NEGATIVE	NO_CALL	NO_ADMITTED_INPUT	NO_ADMITTED_RESULT	NONE	NONE	NONE	NONE	NONE	NONE	ZERO	STATIC_REJECTION	No accepted program reaches a payload or allocation transition.	53905d6645149b369bfb26fe3b8f027f351d24c4eee07cc8d7ab5e7e25b357bf	OWNER-ROLE::DENSE-RAW-SPARE-REJECTED::RAW-SAFE-SPARE-01::COMMON-NON-OD1::EXCLUDED_NO_CALL	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS	DENSE-REMOVE	DENSE-REMOVE.SEQ-REMOVE-01.OUT.SUCCESS	SEQ-REMOVE-01	COMMON-NON-OD1	REMOVE	REQUIRED_IN_LOCK	821b3265f82e5f2b2323c53539bfbb27cc44bf435f8362c87b0970a4402a29c3,8bbeaf25a3ce015ac829e7e65203481f183aa2d116965cf415dc6952d25074b8,b56ae5970dc9c1f3c46fa239d53c23db74c8e7f5b918a4baa28840a9c07bb7dd,feea9f6c9e54ef14e84ae2741ebbd5797632a1a2dc745873df8766dcdb9c7aef	All member preconditions hold.	BASE is valid; 0<=INDEX<len; no incompatible borrow is live.	BASE owner	ZERO Outcome branch calls: ZERO.	NO_DESTRUCTIVE_COMMIT	Returns the owner at INDEX; suffix owners relocate left once; retained order is preserved.	Exactly the ownership-bearing results named here, and no others: Returns the owner at INDEX; suffix owners relocate left once; retained order is preserved.	Exactly the former owner at INDEX.	Pre-state owners not explicitly returned, destroyed, or consumed remain in the exact post_state role; set difference is total and duplicate-free.	NONE	ALLOC(BASE)=A0	B1=base_contract_result	F1=F0 plus result facts only	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NOT_APPLICABLE_NORMAL_RESULT	O(len-index) relocations; zero allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-MOVEOUT,OW-RELOCATE,OW-DROP,BR-INVALIDATE,FT-STATE,ST-AOS,ST-HOLE	BORROW_BEARING_OWNED_RESULT	S-REMOVE-SHIFT,S-NESTED-OWNER,S-ZST-AFFINE	NO_DESTRUCTIVE_COMMIT	BASE=live;INPUTS=live	BASE=live;INPUTS=as_declared_by_base_contract	ALLOC(BASE)=A0	ALLOC(BASE)=A0	B0=compatible	B1=base_contract_result	F0=valid(A0,V0)	F1=F0 plus result facts only	ZERO	BASE_CONTRACT_RESULT	ValidDense(BASE1) and ordered values equal the member transformation of BASE0.	9113657fa174d7de53f0b93da74bf7aaa7838acbd91a6f530ca7dec76570701f	OWNER-ROLE::DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-REMOVE	DENSE-REMOVE.SEQ-REMOVE-01.OUT.BOUNDS_TRAP	SEQ-REMOVE-01	COMMON-NON-OD1	REMOVE	REQUIRED_IN_LOCK	821b3265f82e5f2b2323c53539bfbb27cc44bf435f8362c87b0970a4402a29c3,8bbeaf25a3ce015ac829e7e65203481f183aa2d116965cf415dc6952d25074b8,b56ae5970dc9c1f3c46fa239d53c23db74c8e7f5b918a4baa28840a9c07bb7dd,feea9f6c9e54ef14e84ae2741ebbd5797632a1a2dc745873df8766dcdb9c7aef	A checked bounds or shape premise is false.	BASE is valid; 0<=INDEX<len; no incompatible borrow is live.	BASE owner	ZERO Outcome branch calls: ZERO.	PRE_ABORT_NO_NORMAL_RESULT	NO_RECOVERABLE_POSTSTATE	NONE_NO_NORMAL_RESULT	NONE_NO_NORMAL_RESULT	NONE_NO_NORMAL_RESULT	NONE_CREDITED_AFTER_ABORT	NO_RECOVERABLE_POSTSTATE	NO_RECOVERABLE_POSTSTATE	NO_RECOVERABLE_POSTSTATE	NONE_AFTER_ABORT	ValidDense or the candidate lifecycle's exact partial-state invariant; every owner has one role and no dead slot is accessed before abort.	O(len-index) relocations; zero allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-MOVEOUT,OW-RELOCATE,OW-DROP,BR-INVALIDATE,FT-STATE,ST-AOS,ST-HOLE	BORROW_BEARING_OWNED_RESULT	S-REMOVE-SHIFT,S-NESTED-OWNER,S-ZST-AFFINE	PRE_ABORT_NO_NORMAL_RESULT	DECLARED_PRESTATE_OWNERS=live	NO_RECOVERABLE_POSTSTATE	ALLOCATIONS=declared_prestate	NO_RECOVERABLE_POSTSTATE	BORROWS=declared_prestate	NO_RECOVERABLE_POSTSTATE	FACTS=declared_prestate	NO_RECOVERABLE_POSTSTATE	ZERO	TRAP_OR_ABORT	ValidDense and every partial-state invariant hold immediately before abort; no invalid access precedes abort.	9113657fa174d7de53f0b93da74bf7aaa7838acbd91a6f530ca7dec76570701f	OWNER-ROLE::DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::BOUNDS_TRAP	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.SUCCESS	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	26fd6d511aab45bae09873f972a7e41f57f153f3a047ec8a7e55a2716b4fbc85,8077e954feb84884105119bb1015917dce4127700a4ce6904ff8086842f136a6,8892f2414ef4bb63ed14eab873076e56fb968b9f57ca4f3bea0fbde5894a344b,acc052d8d8b594a2fe2d1f5081cfc5269b42344e23fb54a963ea1e10eb78937e,bd4b58b2a49f687b9d2445b54d71c845d33ebb98c9bb4b7321c0abbd9ca0d375	All member preconditions hold.	SRC is a valid shared view; COUNT is checked; Clone is available.	Shared SRC borrow	Exactly len(SRC)*COUNT clone calls in output order. Outcome branch calls: BASE_CONTRACT_EXACT_COUNT.	NO_DESTRUCTIVE_COMMIT	Returns one new owner containing COUNT ordered clone copies of SRC.	Exactly the ownership-bearing results named here, and no others: Returns one new owner containing COUNT ordered clone copies of SRC.	Exactly the caller-owned results named by post_state; NONE when post_state names only borrows or scalars.	Pre-state owners not explicitly returned, destroyed, or consumed remain in the exact post_state role; set difference is total and duplicate-free.	Exactly the owners explicitly named destroyed by post_state; NONE otherwise.	ALLOC(BASE)=A0	B1=base_contract_result	F1=F0 plus result facts only	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NOT_APPLICABLE_NORMAL_RESULT	O(output len); one allocation; checked multiplication; no per-item allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,AB-STATIC,FL-BEHAVIOR,AB-BEHAVIOR,FL-ATOMIC,FT-STATE,OW-CLONE,ST-AOS	BORROW_BEARING_OWNED_RESULT	S-INIT-OVERFILL,S-GROW-FAIL,S-ABANDON,S-ZST-AFFINE	NO_DESTRUCTIVE_COMMIT	BASE=live;INPUTS=live	BASE=live;INPUTS=as_declared_by_base_contract	ALLOC(BASE)=A0	ALLOC(BASE)=A0	B0=compatible	B1=base_contract_result	F0=valid(A0,V0)	F1=F0 plus result facts only	BASE_CONTRACT_EXACT_COUNT	BASE_CONTRACT_RESULT	ValidDense(BASE1) and ordered values equal the member transformation of BASE0.	45c9247703cab5e25fa269b2117a6423463b789cb6deb16bd671445216bdd21a	OWNER-ROLE::DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.CAPACITY_OVERFLOW_TRAP	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	26fd6d511aab45bae09873f972a7e41f57f153f3a047ec8a7e55a2716b4fbc85,8077e954feb84884105119bb1015917dce4127700a4ce6904ff8086842f136a6,8892f2414ef4bb63ed14eab873076e56fb968b9f57ca4f3bea0fbde5894a344b,acc052d8d8b594a2fe2d1f5081cfc5269b42344e23fb54a963ea1e10eb78937e,bd4b58b2a49f687b9d2445b54d71c845d33ebb98c9bb4b7321c0abbd9ca0d375	Checked element, byte, or layout arithmetic fails.	SRC is a valid shared view; COUNT is checked; Clone is available.	Shared SRC borrow	Exactly len(SRC)*COUNT clone calls in output order. Outcome branch calls: ZERO.	PRE_ABORT_NO_NORMAL_RESULT	NO_RECOVERABLE_POSTSTATE	NONE_NO_NORMAL_RESULT	NONE_NO_NORMAL_RESULT	NONE_NO_NORMAL_RESULT	NONE_CREDITED_AFTER_ABORT	NO_RECOVERABLE_POSTSTATE	NO_RECOVERABLE_POSTSTATE	NO_RECOVERABLE_POSTSTATE	NONE_AFTER_ABORT	ValidDense or the candidate lifecycle's exact partial-state invariant; every owner has one role and no dead slot is accessed before abort.	O(output len); one allocation; checked multiplication; no per-item allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,AB-STATIC,FL-BEHAVIOR,AB-BEHAVIOR,FL-ATOMIC,FT-STATE,OW-CLONE,ST-AOS	BORROW_BEARING_OWNED_RESULT	S-INIT-OVERFILL,S-GROW-FAIL,S-ABANDON,S-ZST-AFFINE	PRE_ABORT_NO_NORMAL_RESULT	DECLARED_PRESTATE_OWNERS=live	NO_RECOVERABLE_POSTSTATE	ALLOCATIONS=declared_prestate	NO_RECOVERABLE_POSTSTATE	BORROWS=declared_prestate	NO_RECOVERABLE_POSTSTATE	FACTS=declared_prestate	NO_RECOVERABLE_POSTSTATE	ZERO	TRAP_OR_ABORT	ValidDense and every partial-state invariant hold immediately before abort; no invalid access precedes abort.	45c9247703cab5e25fa269b2117a6423463b789cb6deb16bd671445216bdd21a	OWNER-ROLE::DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.OOM_ABORT	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	26fd6d511aab45bae09873f972a7e41f57f153f3a047ec8a7e55a2716b4fbc85,8077e954feb84884105119bb1015917dce4127700a4ce6904ff8086842f136a6,8892f2414ef4bb63ed14eab873076e56fb968b9f57ca4f3bea0fbde5894a344b,acc052d8d8b594a2fe2d1f5081cfc5269b42344e23fb54a963ea1e10eb78937e,bd4b58b2a49f687b9d2445b54d71c845d33ebb98c9bb4b7321c0abbd9ca0d375	The current allocator reports OOM on a divergent allocation edge.	SRC is a valid shared view; COUNT is checked; Clone is available.	Shared SRC borrow	Exactly len(SRC)*COUNT clone calls in output order. Outcome branch calls: ZERO.	PRE_ABORT_NO_NORMAL_RESULT	NO_RECOVERABLE_POSTSTATE	NONE_NO_NORMAL_RESULT	NONE_NO_NORMAL_RESULT	NONE_NO_NORMAL_RESULT	NONE_CREDITED_AFTER_ABORT	NO_RECOVERABLE_POSTSTATE	NO_RECOVERABLE_POSTSTATE	NO_RECOVERABLE_POSTSTATE	NONE_AFTER_ABORT	ValidDense or the candidate lifecycle's exact partial-state invariant; every owner has one role and no dead slot is accessed before abort.	O(output len); one allocation; checked multiplication; no per-item allocation.	ST-DENSE,EX-NORMAL,EX-ABORT,AB-SEAL,AB-GENERIC,OW-INIT,OW-RELOCATE,OW-DROP,FL-ARITH,FL-ALLOC,BR-INVALIDATE,AB-STATIC,FL-BEHAVIOR,AB-BEHAVIOR,FL-ATOMIC,FT-STATE,OW-CLONE,ST-AOS	BORROW_BEARING_OWNED_RESULT	S-INIT-OVERFILL,S-GROW-FAIL,S-ABANDON,S-ZST-AFFINE	PRE_ABORT_NO_NORMAL_RESULT	DECLARED_PRESTATE_OWNERS=live	NO_RECOVERABLE_POSTSTATE	ALLOCATIONS=declared_prestate	NO_RECOVERABLE_POSTSTATE	BORROWS=declared_prestate	NO_RECOVERABLE_POSTSTATE	FACTS=declared_prestate	NO_RECOVERABLE_POSTSTATE	ZERO	TRAP_OR_ABORT	ValidDense and every partial-state invariant hold immediately before abort; no invalid access precedes abort.	45c9247703cab5e25fa269b2117a6423463b789cb6deb16bd671445216bdd21a	OWNER-ROLE::DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT	NONE	NOT_APPLICABLE	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
